lap_no,position,car_no,lap_time,lap_time_sec,gap
36,11,4,1:46.275,106.275,60.315
36,12,55,1:46.825,106.825,62.204
36,13,88,1:49.318,109.318,1 LAP
36,14,18,1:46.672,106.672,83.318
36,15,7,1:47.204,107.204,89.967
36,16,23,1:47.326,107.326,97.861
36,17,99,1:47.168,107.168,99.497
36,18,20,1:47.441,107.441,102.790
37,1,77,1:45.265,105.265,
37,2,44,1:45.624,105.624,1.899
37,3,5,1:45.432,105.432,3.868
37,4,33,1:45.169,105.169,7.577
37,5,27,1:47.935,107.935,1 LAP
37,6,16,1:45.575,105.575,28.521
37,7,10,1:46.204,106.204,30.962
37,8,8,1:53.325,113.325,1 LAP
37,9,63,1:47.787,107.787,1 LAP
37,10,11,1:46.851,106.851,61.486
37,11,4,1:46.975,106.975,62.025
37,12,55,1:46.785,106.785,63.724
37,13,88,1:48.650,108.65,1 LAP
37,14,18,1:46.772,106.772,84.825
37,15,7,1:47.850,107.85,92.552
37,16,23,1:48.461,108.461,101.057
37,17,99,1:47.223,107.223,101.455
37,18,20,1:47.609,107.609,105.134
38,1,77,1:45.619,105.619,
38,2,44,1:45.395,105.395,1.675
38,3,5,1:45.780,105.78,4.029
38,4,33,1:45.428,105.428,7.386
38,5,27,1:47.462,107.462,1 LAP
38,6,16,1:47.436,107.436,30.338
38,7,10,1:46.383,106.383,31.726
38,8,8,1:48.858,108.858,1 LAP
38,9,63,1:47.747,107.747,1 LAP
38,10,11,1:46.489,106.489,62.356
38,11,4,1:46.637,106.637,63.043
38,12,55,1:46.463,106.463,64.568
38,13,88,1:49.237,109.237,1 LAP
38,14,18,1:46.009,106.009,85.215
38,15,7,1:47.247,107.247,94.180
38,16,23,1:46.677,106.677,102.115
38,17,99,1:46.904,106.904,102.740
39,1,77,1:45.262,105.262,
39,2,44,1:45.748,105.748,2.161
39,3,5,1:46.529,106.529,5.296
39,4,33,1:44.794,104.794,6.918
39,5,20,1:52.893,112.893,1 LAP
39,6,27,1:59.792,119.792,1 LAP
39,7,16,1:58.658,118.658,43.734
39,8,8,2:22.127,142.127,PIT
39,9,63,2:12.352,132.352,PIT
39,10,11,2:10.792,130.792,87.886
39,11,55,2:11.732,131.732,91.038
39,12,4,2:13.917,133.917,PIT
39,13,88,2:15.745,135.745,1 LAP
39,14,18,2:16.991,136.991,116.944
39,15,7,2:18.870,138.87,127.788
39,16,23,2:23.613,143.613,140.466
39,17,99,2:23.626,143.626,141.104
40,1,77,2:23.413,143.413,
40,2,44,2:23.731,143.731,2.479
40,3,5,2:24.834,144.834,6.717
40,4,33,2:25.588,145.588,9.093
40,5,20,2:29.173,149.173,PIT
40,6,27,2:25.483,145.483,1 LAP
40,7,16,2:27.291,147.291,47.612
40,8,11,2:20.418,140.418,84.891
40,9,63,2:35.382,155.382,1 LAP
40,10,55,2:19.556,139.556,87.181
40,11,4,2:31.009,151.009,99.294
40,12,88,2:15.818,135.818,1 LAP
40,13,18,2:12.198,132.198,105.729
40,14,7,2:11.939,131.939,116.314
40,15,23,2:06.189,126.189,123.242
40,16,99,2:07.155,127.155,124.846
41,1,77,2:05.118,125.118,
41,2,44,2:06.198,126.198,3.559
41,3,5,2:04.656,124.656,6.255
41,4,33,2:04.555,124.555,8.530
41,5,20,2:13.980,133.98,1 LAP
41,6,27,1:59.707,119.707,1 LAP
41,7,16,1:55.328,115.328,37.822
41,8,11,1:46.847,106.847,66.620
41,9,55,1:47.412,107.412,69.475
41,10,63,1:51.356,111.356,1 LAP
41,11,4,1:46.130,106.13,80.306
41,12,88,1:51.736,111.736,1 LAP
41,13,18,1:47.599,107.599,88.210
41,14,7,1:47.573,107.573,98.769
41,15,23,1:47.534,107.534,105.658
42,1,77,1:45.993,105.993,
42,2,99,1:47.652,107.652,1 LAP
42,3,44,1:45.290,105.29,2.856
42,4,5,1:44.944,104.944,5.206
42,5,33,1:46.111,106.111,8.648
42,6,20,1:46.819,106.819,1 LAP
42,7,16,1:45.789,105.789,37.618
42,8,27,1:50.841,110.841,1 LAP
42,9,11,1:46.040,106.04,66.667
42,10,55,1:46.125,106.125,69.607
42,11,63,1:48.489,108.489,1 LAP
42,12,4,1:45.646,105.646,79.959
42,13,18,1:46.617,106.617,88.834
42,14,88,1:52.170,112.17,1 LAP
42,15,7,1:46.958,106.958,99.734
43,1,77,1:45.846,105.846,
43,2,23,1:48.161,108.161,1 LAP
43,3,44,1:45.032,105.032,2.042
43,4,5,1:45.598,105.598,4.958
43,5,99,1:50.852,110.852,1 LAP
43,6,33,1:45.706,105.706,8.508
43,7,20,1:46.682,106.682,1 LAP
43,8,16,1:45.465,105.465,37.237
43,9,27,1:47.757,107.757,1 LAP
43,10,11,1:45.755,105.755,66.576
43,11,55,1:45.807,105.807,69.568
43,12,63,1:47.251,107.251,1 LAP
43,13,4,1:45.394,105.394,79.507
43,14,18,1:46.433,106.433,89.421
43,15,7,1:47.080,107.08,100.968
43,16,88,1:55.231,115.231,PIT
44,1,77,1:44.488,104.488,
44,2,44,1:44.584,104.584,2.138
44,3,23,1:47.647,107.647,1 LAP
44,4,5,1:44.834,104.834,5.304
44,5,99,1:46.198,106.198,1 LAP
44,6,33,1:45.494,105.494,9.514
44,7,20,1:46.751,106.751,1 LAP
44,8,16,1:44.550,104.55,37.299
44,9,27,1:47.407,107.407,1 LAP
44,10,11,1:45.731,105.731,67.819
44,11,55,1:46.190,106.19,71.270
44,12,63,1:47.791,107.791,1 LAP
44,13,4,1:46.514,106.514,81.533
44,14,18,1:46.251,106.251,91.184
44,15,7,1:47.433,107.433,103.913
45,1,77,1:44.872,104.872,
45,2,44,1:44.623,104.623,1.889
45,3,5,1:45.559,105.559,5.991
45,4,23,1:47.568,107.568,1 LAP
45,5,33,1:45.792,105.792,10.434
45,6,99,1:49.066,109.066,1 LAP
45,7,88,2:07.606,127.606,2 LAPS
45,8,20,1:46.863,106.863,1 LAP
45,9,16,1:46.595,106.595,39.022
45,10,27,1:47.501,107.501,1 LAP
45,11,11,1:46.060,106.06,69.007
45,12,55,1:46.000,106.0,72.398
45,13,4,1:46.680,106.68,83.341
45,14,63,1:50.767,110.767,1 LAP
45,15,18,1:46.462,106.462,92.774
46,1,77,1:45.413,105.413,
46,2,44,1:44.886,104.886,1.362
46,3,7,1:50.146,110.146,1 LAP
46,4,5,1:44.629,104.629,5.207
46,5,23,1:46.184,106.184,1 LAP
46,6,33,1:44.937,104.937,9.958
46,7,99,1:45.969,105.969,1 LAP
46,8,88,1:48.090,108.09,2 LAPS
46,9,20,1:47.671,107.671,1 LAP
46,10,16,1:46.035,106.035,39.644
46,11,27,1:47.737,107.737,1 LAP
46,12,11,1:45.661,105.661,69.255
46,13,55,1:45.900,105.9,72.885
46,14,4,1:47.948,107.948,85.876
46,15,63,1:48.331,108.331,1 LAP
46,16,18,1:46.352,106.352,93.713
47,1,77,1:44.876,104.876,
47,2,44,1:45.014,105.014,1.500
47,3,5,1:45.248,105.248,5.579
47,4,7,1:48.358,108.358,1 LAP
47,5,33,1:46.047,106.047,11.129
47,6,23,1:48.420,108.42,1 LAP
47,7,99,1:45.969,105.969,1 LAP
47,8,88,1:47.709,107.709,2 LAPS
47,9,20,1:47.736,107.736,1 LAP
47,10,16,1:51.013,111.013,PIT
47,11,27,1:48.463,108.463,1 LAP
47,12,11,1:45.578,105.578,69.957
47,13,55,1:46.571,106.571,74.580
47,14,4,1:47.301,107.301,88.301
47,15,63,1:48.801,108.801,1 LAP
47,16,18,1:46.416,106.416,95.253
48,1,77,1:44.883,104.883,
48,2,44,1:44.166,104.166,0.783
48,3,5,1:45.090,105.09,5.786
48,4,7,1:46.543,106.543,1 LAP
48,5,33,1:45.477,105.477,11.723
48,6,23,1:46.227,106.227,1 LAP
48,7,99,1:46.384,106.384,1 LAP
48,8,88,1:48.443,108.443,2 LAPS
48,9,20,1:48.131,108.131,1 LAP
48,10,27,1:48.269,108.269,1 LAP
48,11,16,2:03.290,123.29,64.188
48,12,11,1:45.679,105.679,70.753
48,13,55,1:46.394,106.394,76.091
48,14,4,1:47.289,107.289,90.707
48,15,18,1:46.876,106.876,97.246
48,16,63,1:49.692,109.692,1 LAP
49,1,77,1:44.595,104.595,
49,2,44,1:44.636,104.636,0.824
49,3,5,1:45.238,105.238,6.429
49,4,7,1:46.479,106.479,1 LAP
49,5,33,1:45.776,105.776,12.904
49,6,23,1:46.234,106.234,1 LAP
49,7,99,1:46.057,106.057,1 LAP
49,8,88,1:48.989,108.989,2 LAPS
49,9,20,1:48.292,108.292,1 LAP
49,10,27,1:48.869,108.869,1 LAP
49,11,16,1:48.783,108.783,68.376
49,12,11,1:45.524,105.524,71.682
49,13,55,1:46.902,106.902,78.398
49,14,4,1:47.325,107.325,93.437
49,15,18,1:46.064,106.064,98.715
50,1,77,1:44.024,104.024,
50,2,63,1:51.385,111.385,2 LAPS
50,3,44,1:44.692,104.692,1.492
50,4,5,1:45.926,105.926,8.331
50,5,7,1:46.668,106.668,1 LAP
50,6,33,1:46.449,106.449,15.329
50,7,23,1:45.754,105.754,1 LAP
50,8,99,1:46.244,106.244,1 LAP
50,9,88,1:50.110,110.11,2 LAPS
50,10,20,1:48.166,108.166,1 LAP
50,11,16,1:43.009,103.009,67.361
50,12,27,1:49.310,109.31,1 LAP
50,13,11,1:46.623,106.623,74.281
50,14,55,1:46.963,106.963,81.337
50,15,4,1:47.811,107.811,97.224
50,16,18,1:46.150,106.15,100.841
51,1,77,1:44.757,104.757,
51,2,44,1:44.789,104.789,1.524
51,3,5,1:48.165,108.165,11.739
51,4,63,1:57.729,117.729,2 LAPS
51,5,7,1:46.571,106.571,1 LAP
51,6,33,1:46.921,106.921,17.493
51,7,23,1:45.851,105.851,1 LAP
51,8,99,1:46.078,106.078,1 LAP
51,9,88,1:50.163,110.163,2 LAPS
51,10,20,1:49.087,109.087,1 LAP
51,11,16,1:46.503,106.503,69.107
51,12,27,1:50.205,110.205,1 LAP
51,13,11,1:46.892,106.892,76.416
51,14,55,1:47.246,107.246,83.826
51,15,4,1:47.801,107.801,100.268
51,16,18,1:47.732,107.732,103.816
