lap_no,position,car_no,lap_time,lap_time_sec,gap
37,3,44,1:34.722,94.722,6.130
37,4,77,1:41.713,101.713,PIT
37,5,63,1:38.535,98.535,1 LAP
37,6,18,1:38.384,98.384,1 LAP
37,7,55,1:38.075,98.075,1 LAP
37,8,88,1:39.807,99.807,1 LAP
37,9,33,1:36.181,96.181,33.633
37,10,10,1:38.533,98.533,47.836
37,11,3,1:38.162,98.162,54.960
37,12,27,1:37.371,97.371,56.398
37,13,4,1:36.849,96.849,59.602
37,14,7,1:35.967,95.967,63.237
37,15,99,1:38.251,98.251,67.314
37,16,23,1:37.425,97.425,68.522
37,17,20,1:39.897,99.897,73.465
37,18,26,1:39.384,99.384,74.177
37,19,11,1:37.248,97.248,80.659
38,1,16,1:33.411,93.411,
38,2,44,1:34.382,94.382,7.101
38,3,18,1:38.671,98.671,1 LAP
38,4,63,1:41.093,101.093,1 LAP
38,5,55,1:39.371,99.371,1 LAP
38,6,77,1:57.545,117.545,32.878
38,7,88,1:41.075,101.075,1 LAP
38,8,5,2:03.493,123.493,PIT
38,9,33,1:36.076,96.076,36.298
38,10,10,1:39.175,99.175,53.600
38,11,3,1:38.083,98.083,59.632
38,12,27,1:37.190,97.19,60.177
38,13,4,1:37.329,97.329,63.520
38,14,7,1:36.611,96.611,66.437
38,15,99,1:38.394,98.394,72.297
38,16,23,1:37.820,97.82,72.931
38,17,26,1:41.810,101.81,PIT
38,18,11,1:37.252,97.252,84.500
38,19,20,1:44.498,104.498,PIT
39,1,16,1:34.496,94.496,
39,2,44,1:35.247,95.247,7.852
39,3,18,1:38.290,98.29,1 LAP
39,4,63,1:39.347,99.347,1 LAP
39,5,55,1:39.370,99.37,1 LAP
39,6,77,1:35.757,95.757,34.139
39,7,33,1:36.360,96.36,38.162
39,8,88,1:40.591,100.591,1 LAP
39,9,10,1:41.894,101.894,PIT
39,10,27,1:36.729,96.729,62.410
39,11,3,1:38.575,98.575,63.711
39,12,4,1:37.052,97.052,66.076
39,13,5,2:06.012,126.012,67.156
39,14,7,1:36.552,96.552,68.493
39,15,23,1:36.752,96.752,75.187
39,16,99,1:39.217,99.217,77.018
39,17,11,1:36.712,96.712,86.716
40,1,16,1:34.396,94.396,
40,2,44,1:35.315,95.315,8.771
40,3,20,1:59.086,119.086,1 LAP
40,4,26,2:03.927,123.927,1 LAP
40,5,18,1:37.340,97.34,1 LAP
40,6,63,1:38.526,98.526,1 LAP
40,7,55,1:38.945,98.945,1 LAP
40,8,77,1:35.904,95.904,35.647
40,9,33,1:36.240,96.24,40.006
40,10,88,1:39.748,99.748,1 LAP
40,11,27,1:37.244,97.244,65.258
40,12,3,1:37.573,97.573,66.888
40,13,4,1:36.510,96.51,68.190
40,14,5,1:35.930,95.93,68.690
40,15,7,1:36.382,96.382,70.479
40,16,23,1:37.868,97.868,78.659
40,17,10,1:57.320,117.32,83.922
40,18,99,1:41.438,101.438,PIT
40,19,11,1:36.628,96.628,88.948
41,1,16,1:34.430,94.43,
41,2,44,1:35.419,95.419,9.760
41,3,20,1:36.585,96.585,1 LAP
41,4,26,1:34.934,94.934,1 LAP
41,5,18,1:37.908,97.908,1 LAP
41,6,63,1:38.455,98.455,1 LAP
41,7,77,1:36.039,96.039,37.256
41,8,55,1:41.310,101.31,PIT
41,9,33,1:36.205,96.205,41.781
41,10,88,1:39.388,99.388,1 LAP
41,11,27,1:37.350,97.35,68.178
41,12,5,1:35.043,95.043,69.303
41,13,3,1:37.928,97.928,70.386
41,14,4,1:37.793,97.793,71.553
41,15,7,1:36.497,96.497,72.546
41,16,23,1:37.109,97.109,81.338
41,17,10,1:35.444,95.444,84.936
41,18,11,1:36.441,96.441,90.959
42,1,16,1:34.654,94.654,
42,2,44,1:35.335,95.335,10.441
42,3,99,1:57.141,117.141,1 LAP
42,4,20,1:35.892,95.892,1 LAP
42,5,26,1:35.201,95.201,1 LAP
42,6,18,1:38.103,98.103,1 LAP
42,7,77,1:34.209,94.209,36.811
42,8,63,1:40.354,100.354,1 LAP
42,9,33,1:36.194,96.194,43.321
42,10,88,1:39.779,99.779,1 LAP
42,11,55,1:56.052,116.052,1 LAP
42,12,27,1:36.524,96.524,70.048
42,13,5,1:36.012,96.012,70.661
42,14,3,1:36.697,96.697,72.429
42,15,4,1:36.557,96.557,73.456
42,16,7,1:36.406,96.406,74.298
42,17,23,1:37.092,97.092,83.776
42,18,10,1:35.291,95.291,85.573
42,19,11,1:36.419,96.419,92.724
43,1,16,1:35.303,95.303,
43,2,44,1:34.703,94.703,9.841
43,3,99,1:35.237,95.237,1 LAP
43,4,26,1:35.446,95.446,1 LAP
43,5,20,1:37.994,97.994,1 LAP
43,6,77,1:37.991,97.991,39.499
43,7,18,1:40.301,100.301,1 LAP
43,8,33,1:36.101,96.101,44.119
43,9,63,1:39.765,99.765,1 LAP
43,10,88,1:39.283,99.283,1 LAP
43,11,55,1:35.586,95.586,1 LAP
43,12,5,1:34.895,94.895,70.253
43,13,27,1:37.131,97.131,71.876
43,14,3,1:36.716,96.716,73.842
43,15,4,1:36.228,96.228,74.381
43,16,7,1:36.084,96.084,75.079
43,17,23,1:37.143,97.143,85.616
43,18,10,1:35.780,95.78,86.050
43,19,11,1:36.568,96.568,93.989
44,1,16,1:35.487,95.487,
44,2,44,1:35.078,95.078,9.432
44,3,99,1:35.311,95.311,1 LAP
44,4,26,1:36.239,96.239,1 LAP
44,5,20,1:37.104,97.104,1 LAP
44,6,77,1:36.180,96.18,40.192
44,7,18,1:38.487,98.487,1 LAP
44,8,33,1:35.947,95.947,44.579
44,9,63,1:38.622,98.622,1 LAP
44,10,55,1:36.436,96.436,1 LAP
44,11,88,1:40.192,100.192,1 LAP
44,12,5,1:36.102,96.102,70.868
44,13,27,1:36.495,96.495,72.884
44,14,4,1:36.640,96.64,75.534
44,15,3,1:38.222,98.222,76.577
44,16,7,1:37.341,97.341,76.933
44,17,10,1:35.949,95.949,86.512
44,18,23,1:38.038,98.038,88.167
45,1,16,1:36.041,96.041,
45,2,11,1:38.298,98.298,1 LAP
45,3,44,1:35.113,95.113,8.504
45,4,99,1:35.551,95.551,1 LAP
45,5,26,1:36.154,96.154,1 LAP
45,6,20,1:36.788,96.788,1 LAP
45,7,77,1:35.909,95.909,40.060
45,8,33,1:35.777,95.777,44.315
45,9,18,1:39.068,99.068,1 LAP
45,10,63,1:38.618,98.618,1 LAP
45,11,55,1:35.705,95.705,1 LAP
45,12,88,1:39.389,99.389,1 LAP
45,13,5,1:35.679,95.679,70.506
45,14,27,1:36.346,96.346,73.189
45,15,4,1:36.434,96.434,75.927
45,16,7,1:35.589,95.589,76.481
45,17,3,1:37.621,97.621,78.157
45,18,10,1:35.524,95.524,85.995
45,19,23,1:37.091,97.091,89.217
46,1,16,1:38.056,98.056,
46,2,11,1:37.871,97.871,1 LAP
46,3,44,1:36.387,96.387,6.835
46,4,99,1:35.892,95.892,1 LAP
46,5,26,1:36.521,96.521,1 LAP
46,6,20,1:37.734,97.734,1 LAP
46,7,77,1:35.670,95.67,37.674
46,8,33,1:35.943,95.943,42.202
46,9,18,1:38.024,98.024,1 LAP
46,10,63,1:39.004,99.004,1 LAP
46,11,55,1:36.469,96.469,1 LAP
46,12,5,1:35.766,95.766,68.216
46,13,27,1:36.057,96.057,71.190
46,14,88,1:41.836,101.836,1 LAP
46,15,4,1:36.610,96.61,74.481
46,16,7,1:36.660,96.66,75.085
46,17,3,1:37.282,97.282,77.383
46,18,10,1:35.390,95.39,83.329
46,19,23,1:37.227,97.227,88.388
46,20,11,1:36.348,96.348,96.922
47,1,16,1:39.796,99.796,
47,2,44,1:35.666,95.666,2.705
47,3,99,1:35.951,95.951,1 LAP
47,4,26,1:35.969,95.969,1 LAP
47,5,20,1:37.000,97.0,1 LAP
47,6,77,1:35.356,95.356,33.234
47,7,33,1:35.311,95.311,37.717
47,8,18,1:37.987,97.987,1 LAP
47,9,63,1:38.790,98.79,1 LAP
47,10,55,1:36.301,96.301,1 LAP
47,11,5,1:35.720,95.72,64.140
47,12,27,1:36.394,96.394,67.788
47,13,4,1:36.281,96.281,70.966
47,14,7,1:36.416,96.416,71.705
47,15,3,1:37.307,97.307,74.894
47,16,88,1:43.486,103.486,1 LAP
47,17,10,1:35.671,95.671,79.204
47,18,23,1:37.187,97.187,85.779
47,19,11,1:36.462,96.462,93.588
48,1,44,1:37.037,97.037,
48,2,16,1:40.426,100.426,0.684
48,3,99,1:36.367,96.367,1 LAP
48,4,26,1:35.857,95.857,1 LAP
48,5,20,1:37.407,97.407,1 LAP
48,6,77,1:35.317,95.317,28.809
48,7,33,1:35.719,95.719,33.694
48,8,18,1:38.245,98.245,1 LAP
48,9,63,1:39.191,99.191,1 LAP
48,10,55,1:36.225,96.225,1 LAP
48,11,5,1:35.842,95.842,60.240
48,12,27,1:36.190,96.19,64.236
48,13,4,1:36.441,96.441,67.665
48,14,7,1:36.562,96.562,68.525
48,15,3,1:37.090,97.09,72.242
48,16,10,1:36.211,96.211,75.673
48,17,88,1:40.654,100.654,1 LAP
48,18,23,1:37.695,97.695,83.732
48,19,11,1:36.529,96.529,90.375
49,1,44,1:36.802,96.802,
49,2,99,1:36.426,96.426,1 LAP
49,3,16,1:40.670,100.67,4.552
49,4,26,1:36.525,96.525,1 LAP
49,5,20,1:36.836,96.836,1 LAP
49,6,77,1:35.368,95.368,27.375
49,7,33,1:36.551,96.551,33.443
49,8,18,1:38.199,98.199,1 LAP
49,9,63,1:39.686,99.686,1 LAP
49,10,55,1:37.403,97.403,1 LAP
49,11,5,1:36.063,96.063,59.501
49,12,27,1:36.779,96.779,64.213
49,13,4,1:36.686,96.686,67.549
49,14,7,1:36.471,96.471,68.194
49,15,3,1:37.440,97.44,72.880
49,16,10,1:36.248,96.248,75.119
49,17,88,1:39.401,99.401,1 LAP
49,18,23,1:37.558,97.558,84.488
49,19,11,1:36.627,96.627,90.200
50,1,44,1:36.306,96.306,
50,2,99,1:35.964,95.964,1 LAP
50,3,26,1:36.437,96.437,1 LAP
50,4,16,1:42.317,102.317,10.563
50,5,20,1:36.962,96.962,1 LAP
50,6,77,1:35.406,95.406,26.475
50,7,33,1:35.970,95.97,33.107
50,8,18,1:38.219,98.219,1 LAP
50,9,55,1:35.719,95.719,1 LAP
50,10,63,1:39.842,99.842,1 LAP
50,11,5,1:36.077,96.077,59.272
50,12,27,1:36.270,96.27,64.177
50,13,4,1:36.538,96.538,67.781
50,14,7,1:36.598,96.598,68.486
50,15,3,1:37.432,97.432,74.006
50,16,10,1:36.062,96.062,74.875
50,17,88,1:39.590,99.59,1 LAP
50,18,23,1:37.549,97.549,85.731
50,19,11,1:36.468,96.468,90.362
51,1,44,1:36.403,96.403,
51,2,99,1:36.287,96.287,1 LAP
51,3,26,1:36.016,96.016,1 LAP
51,4,16,1:40.227,100.227,14.387
51,5,20,1:37.354,97.354,1 LAP
51,6,77,1:35.638,95.638,25.710
51,7,33,1:36.032,96.032,32.736
51,8,18,1:38.363,98.363,1 LAP
51,9,55,1:36.116,96.116,1 LAP
51,10,5,1:36.425,96.425,59.294
51,11,63,1:41.616,101.616,1 LAP
51,12,27,1:36.331,96.331,64.105
51,13,4,1:37.093,97.093,68.471
51,14,7,1:37.125,97.125,69.208
51,15,3,1:37.112,97.112,74.715
51,16,10,1:36.708,96.708,75.180
51,17,88,1:39.943,99.943,1 LAP
51,18,23,1:37.846,97.846,87.174
51,19,11,1:36.330,96.33,90.289
51,20,99,1:35.843,95.843,97.010
52,1,44,1:37.958,97.958,
52,2,26,1:36.044,96.044,1 LAP
52,3,16,1:41.485,101.485,17.914
52,4,20,1:37.164,97.164,1 LAP
52,5,77,1:35.696,95.696,23.448
52,6,33,1:36.069,96.069,30.847
52,7,18,1:38.576,98.576,1 LAP
52,8,55,1:36.235,96.235,1 LAP
52,9,5,1:35.764,95.764,57.100
52,10,27,1:37.359,97.359,63.506
52,11,63,1:41.139,101.139,1 LAP
52,12,4,1:36.973,96.973,67.486
52,13,7,1:37.069,97.069,68.319
52,14,10,1:35.755,95.755,72.977
52,15,3,1:38.617,98.617,75.374
52,16,23,1:37.376,97.376,86.592
52,17,11,1:37.153,97.153,89.484
52,18,88,1:43.989,103.989,1 LAP
52,19,99,1:35.899,95.899,94.951
53,1,44,1:36.694,96.694,
53,2,26,1:36.317,96.317,1 LAP
53,3,20,1:37.116,97.116,1 LAP
53,4,16,1:41.544,101.544,22.764
53,5,77,1:36.460,96.46,23.214
53,6,33,1:36.011,96.011,30.164
53,7,18,1:38.470,98.47,1 LAP
53,8,55,1:36.500,96.5,1 LAP
53,9,5,1:36.194,96.194,56.600
53,10,27,1:37.286,97.286,64.098
53,11,4,1:37.387,97.387,68.179
53,12,7,1:37.453,97.453,69.078
53,13,63,1:42.204,102.204,1 LAP
53,14,10,1:35.865,95.865,72.148
53,15,3,1:37.994,97.994,76.674
53,16,23,1:37.982,97.982,87.880
53,17,11,1:37.192,97.192,89.982
53,18,99,1:36.134,96.134,94.391
54,1,44,1:36.821,96.821,
54,2,88,1:43.642,103.642,2 LAPS
54,3,26,1:36.004,96.004,1 LAP
54,4,20,1:36.908,96.908,1 LAP
54,5,77,1:35.797,95.797,22.190
54,6,16,1:40.563,100.563,26.506
54,7,33,1:36.232,96.232,29.575
54,8,18,1:38.887,98.887,1 LAP
54,9,5,1:36.263,96.263,56.042
54,10,55,1:44.824,104.824,PIT
54,11,4,1:36.955,96.955,68.313
54,12,7,1:36.945,96.945,69.202
54,13,10,1:36.470,96.47,71.797
54,14,63,1:43.668,103.668,1 LAP
54,15,23,1:46.876,106.876,97.935
54,16,11,1:48.817,108.817,101.978
54,17,99,1:50.569,110.569,108.139
55,1,44,1:49.969,109.969,
55,2,88,2:01.077,121.077,2 LAPS
55,3,26,1:57.816,117.816,1 LAP
55,4,20,1:57.595,117.595,1 LAP
55,5,77,1:57.754,117.754,29.975
55,6,16,1:59.610,119.61,36.147
55,7,33,1:59.056,119.056,38.662
55,8,18,2:11.191,131.191,1 LAP
55,9,5,2:10.492,130.492,76.565
55,10,4,2:15.769,135.769,94.113
55,11,7,2:17.327,137.327,96.560
55,12,10,2:18.606,138.606,100.434
55,13,63,2:14.855,134.855,1 LAP
55,14,23,2:10.644,130.644,118.610
55,15,11,2:09.462,129.462,121.471
55,16,99,2:10.372,130.372,128.542
56,1,44,2:22.483,142.483,
56,2,88,2:13.141,133.141,2 LAPS
56,3,26,2:13.386,133.386,1 LAP
56,4,20,2:12.559,132.559,1 LAP
56,5,77,2:13.625,133.625,21.117
56,6,16,2:12.635,132.635,26.299
56,7,33,2:11.832,131.832,28.011
56,8,18,2:14.128,134.128,1 LAP
56,9,5,2:13.029,133.029,67.111
56,10,4,2:10.557,130.557,82.187
56,11,7,2:12.091,132.091,86.168
56,12,10,2:11.907,131.907,89.858
56,13,63,2:09.890,129.89,1 LAP
56,14,23,1:57.419,117.419,93.546
56,15,11,1:56.399,116.399,95.387
56,16,99,2:02.116,122.116,108.175
57,1,44,2:32.214,152.214,
57,2,88,2:28.972,148.972,2 LAPS
57,3,26,2:28.288,148.288,1 LAP
57,4,20,2:17.962,137.962,1 LAP
57,5,77,2:14.077,134.077,2.980
57,6,16,2:12.046,132.046,6.131
57,7,33,2:10.611,130.611,6.408
57,8,18,1:47.007,107.007,1 LAP
57,9,5,2:01.171,121.171,36.068
57,10,4,1:55.781,115.781,45.754
57,11,7,1:53.516,113.516,47.470
57,12,10,2:00.450,120.45,58.094
57,13,63,2:01.261,121.261,1 LAP
57,14,23,2:01.365,121.365,62.697
57,15,11,2:00.523,120.523,63.696
57,16,99,1:48.638,108.638,64.599
