lap_no,position,car_no,lap_time,lap_time_sec,gap
40,8,3,1:30.498,90.498,36.650
40,9,23,1:31.264,91.264,43.343
40,10,7,1:31.145,91.145,44.108
40,11,27,1:31.176,91.176,45.184
40,12,26,1:30.902,90.902,46.555
40,13,4,1:30.410,90.41,57.199
40,14,63,1:32.413,92.413,67.206
40,15,18,1:52.524,112.524,68.361
40,16,88,1:33.055,93.055,71.079
40,17,11,1:30.818,90.818,83.834
41,1,44,1:28.568,88.568,
41,2,77,1:28.936,88.936,2.604
41,3,5,1:31.084,91.084,1 LAP
41,4,16,1:30.093,90.093,21.962
41,5,10,1:29.980,89.98,23.284
41,6,33,1:29.653,89.653,30.292
41,7,55,1:30.759,90.759,37.955
41,8,3,1:30.553,90.553,38.635
41,9,23,1:31.440,91.44,46.215
41,10,7,1:31.294,91.294,46.834
41,11,27,1:30.914,90.914,47.530
41,12,26,1:30.861,90.861,48.848
41,13,4,1:30.783,90.783,59.414
41,14,18,1:31.028,91.028,70.821
41,15,63,1:33.586,93.586,72.224
41,16,88,1:33.068,93.068,75.579
41,17,11,1:30.915,90.915,86.181
42,1,44,1:28.634,88.634,
42,2,77,1:28.784,88.784,2.754
42,3,5,1:31.068,91.068,1 LAP
42,4,16,1:29.581,89.581,22.909
42,5,10,1:29.872,89.872,24.522
42,6,33,1:29.775,89.775,31.433
42,7,55,1:30.634,90.634,39.955
42,8,3,1:30.692,90.692,40.693
42,9,23,1:31.335,91.335,48.916
42,10,7,1:31.217,91.217,49.417
42,11,27,1:31.188,91.188,50.084
42,12,26,1:30.632,90.632,50.846
42,13,4,1:30.424,90.424,61.204
42,14,18,1:30.133,90.133,72.320
42,15,63,1:32.062,92.062,75.652
42,16,88,1:32.508,92.508,79.453
43,1,44,1:28.622,88.622,
43,2,11,1:32.420,92.42,1 LAP
43,3,77,1:29.001,89.001,3.133
43,4,5,1:30.884,90.884,1 LAP
43,5,16,1:29.783,89.783,24.070
43,6,10,1:29.795,89.795,25.695
43,7,33,1:29.409,89.409,32.220
43,8,55,1:30.507,90.507,41.840
43,9,3,1:30.473,90.473,42.544
43,10,7,1:30.299,90.299,51.094
43,11,23,1:31.625,91.625,51.919
43,12,26,1:31.086,91.086,53.310
43,13,27,1:35.688,95.688,57.150
43,14,4,1:30.491,90.491,63.073
43,15,18,1:29.851,89.851,73.549
43,16,63,1:31.997,91.997,79.027
43,17,88,1:32.668,92.668,83.499
44,1,44,1:28.827,88.827,
44,2,77,1:29.016,89.016,3.322
44,3,11,1:32.350,92.35,1 LAP
44,4,5,1:29.405,89.405,1 LAP
44,5,16,1:29.353,89.353,24.596
44,6,10,1:29.814,89.814,26.682
44,7,33,1:29.532,89.532,32.925
44,8,55,1:30.104,90.104,43.117
44,9,3,1:30.281,90.281,43.998
44,10,7,1:30.395,90.395,52.662
44,11,23,1:30.878,90.878,53.970
44,12,26,1:30.429,90.429,54.912
44,13,27,1:31.343,91.343,59.666
44,14,4,1:30.263,90.263,64.509
44,15,18,1:29.729,89.729,74.451
44,16,63,1:31.758,91.758,81.958
44,17,88,1:32.543,92.543,87.215
45,1,44,1:28.841,88.841,
45,2,77,1:28.545,88.545,PIT
45,3,11,1:30.781,90.781,1 LAP
45,4,5,1:29.081,89.081,1 LAP
45,5,16,1:29.426,89.426,25.181
45,6,10,1:29.875,89.875,27.716
45,7,33,1:29.272,89.272,33.356
45,8,55,1:30.047,90.047,44.323
45,9,3,1:29.929,89.929,45.086
45,10,7,1:30.515,90.515,54.336
45,11,26,1:30.052,90.052,56.123
45,12,23,1:32.039,92.039,57.168
45,13,27,1:30.691,90.691,61.516
45,14,4,1:29.932,89.932,65.600
45,15,18,1:29.687,89.687,75.297
45,16,63,1:31.737,91.737,84.854
46,1,44,1:28.910,88.91,
46,2,88,1:34.006,94.006,1 LAP
46,3,11,1:30.673,90.673,1 LAP
46,4,5,1:29.876,89.876,1 LAP
46,5,77,1:48.864,108.864,22.980
46,6,16,1:29.491,89.491,25.762
46,7,10,1:29.682,89.682,28.488
46,8,33,1:29.343,89.343,33.789
46,9,55,1:30.793,90.793,46.206
46,10,3,1:30.609,90.609,46.785
46,11,7,1:30.594,90.594,56.020
46,12,26,1:30.570,90.57,57.783
46,13,23,1:30.872,90.872,59.130
46,14,27,1:30.578,90.578,63.184
46,15,4,1:30.237,90.237,66.927
46,16,18,1:29.635,89.635,76.022
46,17,63,1:32.267,92.267,88.211
47,1,44,1:29.063,89.063,
47,2,88,1:32.734,92.734,1 LAP
47,3,11,1:30.531,90.531,PIT
47,4,5,1:28.733,88.733,1 LAP
47,5,77,1:27.406,87.406,21.323
47,6,16,1:29.313,89.313,26.012
47,7,10,1:29.579,89.579,29.004
47,8,33,1:29.291,89.291,34.017
47,9,55,1:30.417,90.417,47.560
47,10,3,1:30.530,90.53,48.252
47,11,7,1:30.579,90.579,57.536
47,12,26,1:30.361,90.361,59.081
47,13,23,1:31.308,91.308,61.375
47,14,27,1:30.647,90.647,64.768
47,15,4,1:29.854,89.854,67.718
47,16,18,1:29.591,89.591,76.550
48,1,44,1:28.698,88.698,
48,2,63,1:33.140,93.14,1 LAP
48,3,88,1:32.087,92.087,1 LAP
48,4,5,1:30.786,90.786,1 LAP
48,5,77,1:28.680,88.68,21.305
48,6,16,1:29.720,89.72,27.034
48,7,10,1:29.544,89.544,29.850
48,8,11,1:51.063,111.063,1 LAP
48,9,33,1:29.734,89.734,35.053
48,10,55,1:30.188,90.188,49.050
48,11,3,1:30.173,90.173,49.727
48,12,7,1:30.394,90.394,59.232
48,13,26,1:30.336,90.336,60.719
48,14,23,1:31.109,91.109,63.786
48,15,27,1:30.649,90.649,66.719
48,16,4,1:29.740,89.74,68.760
48,17,18,1:29.404,89.404,77.256
49,1,44,1:28.676,88.676,
49,2,63,1:31.834,91.834,1 LAP
49,3,88,1:32.010,92.01,1 LAP
49,4,5,1:28.760,88.76,1 LAP
49,5,77,1:28.399,88.399,21.028
49,6,16,1:29.414,89.414,27.772
49,7,10,1:29.830,89.83,31.004
49,8,11,1:29.747,89.747,1 LAP
49,9,33,1:29.903,89.903,36.280
49,10,55,1:29.766,89.766,50.140
49,11,3,1:29.900,89.9,50.951
49,12,7,1:30.468,90.468,61.024
49,13,26,1:30.406,90.406,62.449
49,14,23,1:31.140,91.14,66.250
49,15,27,1:30.310,90.31,68.353
49,16,4,1:29.774,89.774,69.858
49,17,18,1:29.390,89.39,77.970
50,1,44,1:28.908,88.908,
50,2,63,1:31.683,91.683,1 LAP
50,3,5,1:30.191,90.191,1 LAP
50,4,88,1:33.164,93.164,1 LAP
50,5,77,1:29.243,89.243,21.363
50,6,16,1:29.435,89.435,28.299
50,7,10,1:29.692,89.692,31.788
50,8,11,1:29.840,89.84,1 LAP
50,9,33,1:29.716,89.716,37.088
50,10,55,1:29.757,89.757,50.989
50,11,3,1:29.624,89.624,51.667
50,12,7,1:30.434,90.434,62.550
50,13,26,1:30.088,90.088,63.629
50,14,23,1:31.195,91.195,68.537
50,15,27,1:30.132,90.132,69.577
50,16,4,1:29.636,89.636,70.586
50,17,18,1:29.467,89.467,78.529
51,1,44,1:29.711,89.711,
51,2,63,1:31.013,91.013,1 LAP
51,3,5,1:29.107,89.107,1 LAP
51,4,88,1:31.509,91.509,1 LAP
51,5,77,1:29.796,89.796,21.448
51,6,16,1:29.449,89.449,28.037
51,7,10,1:30.009,90.009,32.086
51,8,11,1:29.456,89.456,1 LAP
51,9,33,1:29.595,89.595,36.972
51,10,55,1:29.863,89.863,51.141
51,11,3,1:29.911,89.911,51.867
51,12,7,1:30.034,90.034,62.873
51,13,26,1:29.910,89.91,63.828
51,14,27,1:29.949,89.949,69.815
51,15,23,1:31.945,91.945,70.771
51,16,4,1:30.163,90.163,71.038
51,17,18,1:29.531,89.531,78.349
52,1,44,1:27.369,87.369,
52,2,63,1:31.950,91.95,1 LAP
52,3,5,1:28.758,88.758,1 LAP
52,4,77,1:30.849,90.849,24.928
52,5,88,1:33.637,93.637,1 LAP
52,6,16,1:29.449,89.449,30.117
52,7,10,1:29.975,89.975,34.692
52,8,11,1:29.540,89.54,1 LAP
52,9,33,1:29.855,89.855,39.458
52,10,55,1:29.867,89.867,53.639
52,11,3,1:29.903,89.903,54.401
52,12,7,1:30.036,90.036,65.540
52,13,26,1:30.261,90.261,66.720
52,14,27,1:30.287,90.287,72.733
52,15,4,1:30.612,90.612,74.281
52,16,23,1:32.215,92.215,75.617
52,17,18,1:30.106,90.106,81.086
