lap_no,position,car_no,lap_time,lap_time_sec,gap
40,1,16,1:48.546,108.546,
40,2,44,1:47.392,107.392,3.954
40,3,77,1:47.971,107.971,9.860
40,4,63,1:50.100,110.1,1 LAP
40,5,5,1:47.462,107.462,25.883
40,6,7,1:49.471,109.471,1 LAP
40,7,88,1:50.326,110.326,1 LAP
40,8,4,1:49.808,109.808,58.062
40,9,11,1:49.435,109.435,75.929
40,10,23,1:47.725,107.725,79.989
40,11,26,1:49.229,109.229,86.053
40,12,99,1:48.321,108.321,95.278
40,13,10,1:50.312,110.312,101.115
40,14,27,1:51.018,111.018,104.949
40,15,18,1:51.250,111.25,105.769
40,16,3,1:53.188,113.188,106.273
40,17,8,1:53.350,113.35,107.005
40,18,20,1:50.873,110.873,108.284
41,1,16,1:48.730,108.73,
41,2,44,1:47.546,107.546,2.770
41,3,77,1:48.636,108.636,9.766
41,4,5,1:47.070,107.07,24.223
41,5,63,1:50.922,110.922,1 LAP
41,6,7,1:50.205,110.205,1 LAP
41,7,88,1:50.648,110.648,1 LAP
41,8,4,1:49.352,109.352,58.684
41,9,11,1:49.436,109.436,76.635
41,10,23,1:47.507,107.507,78.766
41,11,26,1:49.255,109.255,86.578
41,12,99,1:48.411,108.411,94.959
41,13,10,1:49.832,109.832,102.217
41,14,27,1:48.423,108.423,104.642
41,15,18,1:49.152,109.152,106.191
42,1,16,1:48.659,108.659,
42,2,44,1:48.131,108.131,2.242
42,3,3,1:55.168,115.168,1 LAP
42,4,20,1:53.525,113.525,1 LAP
42,5,8,1:56.233,116.233,1 LAP
42,6,77,1:48.480,108.48,9.587
42,7,5,1:46.785,106.785,22.349
42,8,63,1:49.925,109.925,1 LAP
42,9,7,1:49.577,109.577,1 LAP
42,10,88,1:50.226,110.226,1 LAP
42,11,4,1:49.161,109.161,59.186
42,12,11,1:49.483,109.483,77.459
42,13,23,1:48.085,108.085,78.192
42,14,26,1:49.311,109.311,87.230
42,15,99,1:48.209,108.209,94.509
42,16,10,1:49.840,109.84,103.398
42,17,27,1:48.479,108.479,104.462
42,18,18,1:49.013,109.013,106.545
43,1,16,1:48.378,108.378,
43,2,44,1:47.694,107.694,1.558
43,3,20,1:49.848,109.848,1 LAP
43,4,8,1:50.877,110.877,1 LAP
43,5,77,1:49.166,109.166,10.375
43,6,3,1:57.564,117.564,1 LAP
43,7,5,1:49.008,109.008,22.979
43,8,63,1:49.293,109.293,1 LAP
43,9,7,1:49.299,109.299,1 LAP
43,10,88,1:50.384,110.384,1 LAP
43,11,4,1:53.274,113.274,64.082
43,12,11,1:49.161,109.161,78.242
43,13,23,1:48.987,108.987,78.801
43,14,26,1:49.439,109.439,88.291
43,15,27,1:49.622,109.622,105.706
43,16,10,1:52.140,112.14,107.160
43,17,18,1:49.758,109.758,107.925
44,1,16,1:49.044,109.044,
44,2,44,1:48.467,108.467,0.981
44,3,20,1:49.854,109.854,1 LAP
44,4,77,1:51.254,111.254,12.585
44,5,8,1:54.374,114.374,1 LAP
44,6,3,1:58.562,118.562,1 LAP
44,7,5,1:52.487,112.487,26.422
44,8,63,1:51.056,111.056,1 LAP
44,9,7,1:53.008,113.008,1 LAP
44,10,88,1:51.832,111.832,1 LAP
44,11,23,1:51.568,111.568,81.325
44,12,11,1:55.250,115.25,84.448
44,13,26,1:50.410,110.41,89.657
44,14,27,1:49.977,109.977,106.639
44,15,10,1:51.052,111.052,109.168
44,16,18,1:50.957,110.957,109.838
