lap_no,position,car_no,lap_time,lap_time_sec,gap
36,3,5,1:08.718,68.718,9.721
36,4,33,1:08.655,68.655,13.100
36,5,8,1:29.799,89.799,1 LAP
36,6,26,1:09.761,69.761,1 LAP
36,7,44,1:08.908,68.908,20.831
36,8,63,1:12.050,72.05,1 LAP
36,9,20,1:10.335,70.335,1 LAP
36,10,55,1:10.453,70.453,36.537
36,11,88,1:11.833,71.833,1 LAP
36,12,3,1:10.716,70.716,41.060
36,13,4,1:09.888,69.888,41.883
36,14,10,1:09.749,69.749,43.379
36,15,7,1:10.138,70.138,47.175
36,16,99,1:09.838,69.838,49.394
36,17,11,1:10.030,70.03,51.094
36,18,27,1:09.991,69.991,53.230
36,19,18,1:09.712,69.712,54.785
37,1,16,1:08.962,68.962,
37,2,23,1:27.355,87.355,1 LAP
37,3,77,1:09.266,69.266,5.243
37,4,5,1:08.730,68.73,9.489
37,5,33,1:08.617,68.617,12.755
37,6,8,1:09.579,69.579,1 LAP
37,7,26,1:09.873,69.873,1 LAP
37,8,44,1:08.946,68.946,20.815
37,9,63,1:10.289,70.289,1 LAP
37,10,20,1:10.160,70.16,1 LAP
37,11,55,1:10.188,70.188,37.763
37,12,3,1:10.137,70.137,42.235
37,13,4,1:10.109,70.109,43.030
37,14,10,1:10.242,70.242,44.659
37,15,88,1:14.486,74.486,1 LAP
37,16,7,1:09.854,69.854,48.067
37,17,99,1:10.006,70.006,50.438
37,18,11,1:09.915,69.915,52.047
37,19,27,1:10.043,70.043,54.311
37,20,18,1:10.099,70.099,55.922
38,1,16,1:09.280,69.28,
38,2,77,1:08.984,68.984,4.947
38,3,23,1:12.035,72.035,1 LAP
38,4,5,1:08.713,68.713,8.922
38,5,33,1:08.502,68.502,11.977
38,6,8,1:09.449,69.449,1 LAP
38,7,26,1:09.809,69.809,1 LAP
38,8,44,1:08.966,68.966,20.501
38,9,63,1:10.771,70.771,1 LAP
38,10,20,1:10.051,70.051,1 LAP
38,11,55,1:10.093,70.093,38.576
38,12,3,1:10.615,70.615,43.570
38,13,4,1:10.768,70.768,44.518
38,14,10,1:09.761,69.761,45.140
38,15,88,1:11.522,71.522,1 LAP
38,16,7,1:10.329,70.329,49.116
38,17,99,1:09.948,69.948,51.106
38,18,11,1:09.823,69.823,52.590
38,19,27,1:10.335,70.335,55.366
38,20,18,1:10.127,70.127,56.769
39,1,16,1:09.098,69.098,
39,2,77,1:08.796,68.796,4.645
39,3,23,1:09.205,69.205,1 LAP
39,4,5,1:08.795,68.795,8.619
39,5,33,1:08.373,68.373,11.252
39,6,8,1:09.483,69.483,1 LAP
39,7,26,1:09.700,69.7,1 LAP
39,8,44,1:08.733,68.733,20.136
39,9,63,1:10.536,70.536,1 LAP
39,10,20,1:09.964,69.964,1 LAP
39,11,55,1:10.168,70.168,39.646
39,12,3,1:10.182,70.182,44.654
39,13,4,1:10.289,70.289,45.709
39,14,10,1:10.277,70.277,46.319
39,15,7,1:09.909,69.909,49.927
39,16,88,1:12.654,72.654,1 LAP
39,17,99,1:10.050,70.05,52.058
39,18,11,1:10.142,70.142,53.634
39,19,27,1:09.979,69.979,56.247
39,20,18,1:09.824,69.824,57.495
40,1,16,1:08.824,68.824,
40,2,77,1:08.714,68.714,4.535
40,3,23,1:09.051,69.051,1 LAP
40,4,5,1:08.724,68.724,8.519
40,5,33,1:08.512,68.512,10.940
40,6,8,1:09.636,69.636,1 LAP
40,7,44,1:08.884,68.884,20.196
40,8,26,1:11.661,71.661,1 LAP
40,9,63,1:10.562,70.562,1 LAP
40,10,20,1:10.077,70.077,1 LAP
40,11,55,1:10.462,70.462,41.284
40,12,3,1:10.111,70.111,45.941
40,13,4,1:09.838,69.838,46.723
40,14,10,1:10.072,70.072,47.567
40,15,7,1:10.196,70.196,51.299
40,16,99,1:09.978,69.978,53.212
40,17,88,1:12.487,72.487,1 LAP
40,18,11,1:10.735,70.735,55.545
40,19,27,1:10.069,70.069,57.492
40,20,18,1:10.087,70.087,58.758
41,1,16,1:08.743,68.743,
41,2,77,1:08.673,68.673,4.465
41,3,5,1:08.541,68.541,8.317
41,4,23,1:11.112,71.112,1 LAP
41,5,33,1:08.646,68.646,10.843
41,6,8,1:09.520,69.52,1 LAP
41,7,44,1:08.724,68.724,20.177
41,8,26,1:09.649,69.649,1 LAP
41,9,63,1:10.374,70.374,1 LAP
41,10,20,1:10.054,70.054,1 LAP
41,11,55,1:14.323,74.323,PIT
41,12,4,1:09.509,69.509,47.489
41,13,3,1:11.241,71.241,48.439
41,14,10,1:10.169,70.169,48.993
41,15,7,1:09.957,69.957,52.513
41,16,99,1:10.182,70.182,54.651
41,17,11,1:09.747,69.747,56.549
41,18,88,1:12.345,72.345,1 LAP
41,19,27,1:10.308,70.308,59.057
41,20,18,1:09.938,69.938,59.953
42,1,16,1:08.942,68.942,
42,2,77,1:08.733,68.733,4.256
42,3,5,1:08.717,68.717,8.092
42,4,33,1:08.659,68.659,10.560
42,5,23,1:11.497,71.497,1 LAP
42,6,8,1:09.597,69.597,1 LAP
42,7,44,1:09.341,69.341,20.576
42,8,26,1:10.088,70.088,1 LAP
42,9,63,1:10.602,70.602,1 LAP
42,10,20,1:10.189,70.189,1 LAP
42,11,4,1:10.594,70.594,49.141
42,12,3,1:10.382,70.382,49.879
42,13,10,1:10.367,70.367,50.418
42,14,7,1:10.125,70.125,53.696
42,15,99,1:09.984,69.984,55.693
42,16,11,1:09.901,69.901,57.508
42,17,27,1:09.666,69.666,59.781
42,18,18,1:09.804,69.804,60.815
42,19,88,1:13.203,73.203,1 LAP
42,20,55,1:25.598,85.598,63.520
43,1,16,1:09.179,69.179,
43,2,77,1:08.841,68.841,3.918
43,3,5,1:08.663,68.663,7.576
43,4,33,1:08.317,68.317,9.698
43,5,23,1:09.112,69.112,1 LAP
43,6,8,1:09.559,69.559,1 LAP
43,7,44,1:09.276,69.276,20.673
43,8,26,1:09.897,69.897,1 LAP
43,9,63,1:10.376,70.376,1 LAP
43,10,20,1:10.031,70.031,1 LAP
43,11,4,1:09.619,69.619,49.581
43,12,3,1:10.229,70.229,50.929
43,13,10,1:10.026,70.026,51.265
43,14,7,1:10.022,70.022,54.539
43,15,99,1:09.848,69.848,56.362
43,16,11,1:09.878,69.878,58.207
43,17,27,1:09.422,69.422,60.024
43,18,18,1:09.370,69.37,61.006
43,19,55,1:08.241,68.241,62.582
43,20,88,1:12.750,72.75,1 LAP
44,1,16,1:08.750,68.75,
44,2,77,1:08.977,68.977,4.145
44,3,5,1:08.656,68.656,7.482
44,4,33,1:08.165,68.165,9.113
44,5,23,1:09.070,69.07,1 LAP
44,6,8,1:09.403,69.403,1 LAP
44,7,44,1:09.158,69.158,21.081
44,8,26,1:09.782,69.782,1 LAP
44,9,63,1:10.523,70.523,1 LAP
44,10,20,1:09.918,69.918,1 LAP
44,11,4,1:09.642,69.642,50.473
44,12,10,1:10.147,70.147,52.662
44,13,3,1:12.222,72.222,54.401
44,14,7,1:10.176,70.176,55.965
44,15,99,1:10.216,70.216,57.828
44,16,11,1:09.817,69.817,59.274
44,17,27,1:09.700,69.7,60.974
44,18,18,1:09.550,69.55,61.806
44,19,55,1:08.675,68.675,62.507
45,1,16,1:09.546,69.546,
45,2,88,1:12.673,72.673,2 LAPS
45,3,77,1:09.044,69.044,3.643
45,4,5,1:08.593,68.593,6.529
45,5,33,1:08.265,68.265,7.832
45,6,23,1:09.299,69.299,1 LAP
45,7,44,1:09.115,69.115,20.650
45,8,8,1:12.023,72.023,1 LAP
45,9,26,1:09.631,69.631,1 LAP
45,10,63,1:10.311,70.311,1 LAP
45,11,20,1:10.370,70.37,1 LAP
45,12,4,1:09.441,69.441,50.368
45,13,10,1:09.665,69.665,52.781
45,14,3,1:10.695,70.695,55.550
45,15,7,1:10.416,70.416,56.835
45,16,99,1:10.209,70.209,58.491
45,17,11,1:10.002,70.002,59.730
45,18,27,1:09.457,69.457,60.885
45,19,55,1:08.525,68.525,61.486
45,20,18,1:10.334,70.334,62.594
46,1,16,1:08.749,68.749,
46,2,88,1:11.362,71.362,2 LAPS
46,3,77,1:09.290,69.29,4.184
46,4,5,1:08.666,68.666,6.446
46,5,33,1:08.432,68.432,7.515
46,6,23,1:09.172,69.172,1 LAP
46,7,44,1:08.972,68.972,20.873
46,8,8,1:09.498,69.498,1 LAP
46,9,26,1:09.750,69.75,1 LAP
46,10,63,1:10.052,70.052,1 LAP
46,11,20,1:10.174,70.174,1 LAP
46,12,4,1:09.237,69.237,50.856
46,13,10,1:09.582,69.582,53.614
46,14,7,1:10.063,70.063,58.149
46,15,99,1:09.923,69.923,59.665
46,16,11,1:09.764,69.764,60.745
46,17,3,1:14.095,74.095,PIT
46,18,27,1:09.788,69.788,61.924
46,19,55,1:09.602,69.602,62.339
46,20,18,1:09.954,69.954,63.799
47,1,16,1:08.921,68.921,
47,2,77,1:08.919,68.919,4.182
47,3,5,1:09.302,69.302,6.827
47,4,33,1:08.751,68.751,7.345
47,5,88,1:13.759,73.759,2 LAPS
47,6,23,1:09.407,69.407,1 LAP
47,7,44,1:08.955,68.955,20.907
47,8,8,1:09.391,69.391,1 LAP
47,9,26,1:09.754,69.754,1 LAP
47,10,63,1:10.394,70.394,1 LAP
47,11,20,1:10.197,70.197,1 LAP
47,12,4,1:09.292,69.292,51.227
47,13,10,1:09.533,69.533,54.226
47,14,7,1:09.461,69.461,58.689
47,15,99,1:09.548,69.548,60.292
47,16,11,1:09.617,69.617,61.441
47,17,55,1:08.740,68.74,62.158
47,18,27,1:10.397,70.397,63.400
47,19,18,1:09.762,69.762,64.640
48,1,16,1:08.846,68.846,
48,2,77,1:08.764,68.764,4.100
48,3,5,1:08.869,68.869,6.850
48,4,33,1:09.022,69.022,7.521
48,5,88,1:11.474,71.474,2 LAPS
48,6,3,1:28.737,88.737,1 LAP
48,7,23,1:09.206,69.206,1 LAP
48,8,44,1:08.879,68.879,20.940
48,9,8,1:09.128,69.128,1 LAP
48,10,26,1:09.740,69.74,1 LAP
48,11,63,1:10.309,70.309,1 LAP
48,12,20,1:10.391,70.391,1 LAP
48,13,4,1:09.588,69.588,51.969
48,14,10,1:09.300,69.3,54.680
48,15,7,1:09.661,69.661,59.504
48,16,99,1:10.070,70.07,61.516
48,17,11,1:09.888,69.888,62.483
48,18,55,1:09.686,69.686,62.998
48,19,27,1:09.754,69.754,64.308
48,20,18,1:09.775,69.775,65.569
49,1,16,1:08.709,68.709,
49,2,77,1:09.029,69.029,4.420
49,3,5,1:09.066,69.066,7.207
49,4,33,1:08.927,68.927,7.739
49,5,3,1:09.759,69.759,1 LAP
49,6,88,1:12.177,72.177,2 LAPS
49,7,23,1:10.156,70.156,1 LAP
49,8,44,1:08.584,68.584,20.815
49,9,8,1:09.313,69.313,1 LAP
49,10,26,1:10.041,70.041,1 LAP
49,11,63,1:10.279,70.279,1 LAP
49,12,20,1:10.373,70.373,1 LAP
49,13,4,1:09.667,69.667,52.927
49,14,10,1:09.507,69.507,55.478
49,15,7,1:09.679,69.679,60.474
49,16,99,1:09.397,69.397,62.204
49,17,55,1:08.769,68.769,63.058
49,18,11,1:10.447,70.447,64.221
49,19,27,1:09.588,69.588,65.187
49,20,18,1:10.395,70.395,67.255
50,1,16,1:08.869,68.869,
50,2,77,1:08.943,68.943,4.494
50,3,33,1:07.844,67.844,6.714
50,4,5,1:13.012,73.012,PIT
50,5,3,1:09.956,69.956,1 LAP
50,6,23,1:09.258,69.258,1 LAP
50,7,88,1:12.044,72.044,2 LAPS
50,8,44,1:08.305,68.305,20.251
50,9,8,1:09.151,69.151,1 LAP
50,10,26,1:09.713,69.713,1 LAP
50,11,63,1:10.168,70.168,1 LAP
50,12,20,1:10.330,70.33,1 LAP
50,13,4,1:09.805,69.805,53.863
50,14,10,1:09.166,69.166,55.775
50,15,7,1:09.708,69.708,61.313
50,16,99,1:09.691,69.691,63.026
50,17,55,1:09.356,69.356,63.545
50,18,11,1:09.577,69.577,64.929
50,19,27,1:09.646,69.646,65.964
51,1,16,1:08.983,68.983,
51,2,18,1:11.596,71.596,1 LAP
51,3,77,1:08.802,68.802,4.313
51,4,33,1:08.236,68.236,5.967
51,5,3,1:09.473,69.473,1 LAP
51,6,23,1:09.348,69.348,1 LAP
51,7,88,1:11.224,71.224,2 LAPS
51,8,44,1:08.872,68.872,20.140
51,9,8,1:09.416,69.416,1 LAP
51,10,5,1:25.660,85.66,28.027
51,11,26,1:09.628,69.628,1 LAP
51,12,63,1:10.141,70.141,1 LAP
51,13,20,1:10.421,70.421,1 LAP
51,14,4,1:09.444,69.444,54.324
51,15,10,1:09.332,69.332,56.124
51,16,7,1:09.590,69.59,61.920
51,17,55,1:08.911,68.911,63.473
51,18,99,1:10.737,70.737,64.780
51,19,11,1:09.706,69.706,65.652
51,20,27,1:09.818,69.818,66.799
52,1,16,1:08.513,68.513,
52,2,18,1:11.870,71.87,1 LAP
52,3,77,1:08.935,68.935,4.735
52,4,33,1:08.413,68.413,5.867
52,5,3,1:09.275,69.275,1 LAP
52,6,23,1:09.225,69.225,1 LAP
52,7,44,1:08.740,68.74,20.367
52,8,88,1:11.646,71.646,2 LAPS
52,9,8,1:09.539,69.539,1 LAP
52,10,5,1:08.078,68.078,27.592
52,11,26,1:09.749,69.749,1 LAP
52,12,63,1:10.143,70.143,1 LAP
52,13,20,1:10.163,70.163,1 LAP
52,14,4,1:09.134,69.134,54.945
52,15,10,1:09.649,69.649,57.260
52,16,7,1:09.790,69.79,63.197
52,17,55,1:09.072,69.072,64.032
52,18,99,1:09.549,69.549,65.816
52,19,11,1:09.593,69.593,66.732
52,20,27,1:09.565,69.565,67.851
53,1,16,1:08.895,68.895,
53,2,77,1:08.565,68.565,4.405
53,3,33,1:08.474,68.474,5.446
53,4,18,1:12.791,72.791,1 LAP
53,5,3,1:09.359,69.359,1 LAP
53,6,23,1:09.130,69.13,1 LAP
53,7,44,1:08.422,68.422,19.894
53,8,88,1:11.252,71.252,2 LAPS
53,9,5,1:07.787,67.787,26.484
53,10,8,1:11.408,71.408,1 LAP
53,11,26,1:10.108,70.108,1 LAP
53,12,63,1:09.926,69.926,1 LAP
53,13,20,1:10.174,70.174,1 LAP
53,14,4,1:09.274,69.274,55.324
53,15,10,1:09.042,69.042,57.407
53,16,55,1:08.117,68.117,63.254
53,17,7,1:10.534,70.534,64.836
53,18,99,1:09.486,69.486,66.407
53,19,11,1:09.599,69.599,67.436
54,1,16,1:08.426,68.426,
54,2,27,1:10.723,70.723,1 LAP
54,3,77,1:08.882,68.882,4.861
54,4,33,1:08.283,68.283,5.303
54,5,18,1:10.799,70.799,1 LAP
54,6,3,1:08.944,68.944,1 LAP
54,7,23,1:09.196,69.196,1 LAP
54,8,44,1:08.271,68.271,19.739
54,9,5,1:08.079,68.079,26.137
54,10,88,1:11.917,71.917,2 LAPS
54,11,8,1:09.702,69.702,1 LAP
54,12,26,1:10.047,70.047,1 LAP
54,13,63,1:10.105,70.105,1 LAP
54,14,20,1:10.167,70.167,1 LAP
54,15,4,1:09.680,69.68,56.578
54,16,10,1:09.235,69.235,58.216
54,17,55,1:08.967,68.967,63.795
54,18,7,1:09.751,69.751,66.161
54,19,99,1:09.862,69.862,67.843
55,1,16,1:08.530,68.53,
55,2,11,1:10.783,70.783,1 LAP
55,3,27,1:09.722,69.722,1 LAP
55,4,77,1:08.898,68.898,5.229
55,5,33,1:09.005,69.005,5.778
55,6,18,1:09.816,69.816,1 LAP
55,7,3,1:09.023,69.023,1 LAP
55,8,23,1:09.573,69.573,1 LAP
55,9,44,1:08.478,68.478,19.687
55,10,5,1:08.124,68.124,25.731
55,11,8,1:09.353,69.353,1 LAP
55,12,88,1:12.413,72.413,2 LAPS
55,13,26,1:10.047,70.047,1 LAP
55,14,63,1:10.114,70.114,1 LAP
55,15,20,1:10.120,70.12,1 LAP
55,16,4,1:09.282,69.282,57.330
55,17,10,1:09.167,69.167,58.853
55,18,55,1:08.843,68.843,64.108
55,19,7,1:09.817,69.817,67.448
56,1,16,1:08.704,68.704,
56,2,99,1:10.629,70.629,1 LAP
56,3,11,1:09.988,69.988,1 LAP
56,4,27,1:09.852,69.852,1 LAP
56,5,33,1:07.930,67.93,5.004
56,6,77,1:10.302,70.302,6.827
56,7,18,1:09.816,69.816,1 LAP
56,8,3,1:08.963,68.963,1 LAP
56,9,44,1:08.606,68.606,19.589
56,10,23,1:11.266,71.266,1 LAP
56,11,5,1:07.915,67.915,24.942
56,12,8,1:09.475,69.475,1 LAP
56,13,88,1:11.290,71.29,2 LAPS
56,14,26,1:10.011,70.011,1 LAP
56,15,63,1:10.002,70.002,1 LAP
56,16,20,1:09.936,69.936,1 LAP
56,17,4,1:09.118,69.118,57.744
56,18,10,1:09.121,69.121,59.270
56,19,55,1:08.744,68.744,64.148
57,1,16,1:08.225,68.225,
57,2,7,1:11.118,71.118,1 LAP
57,3,99,1:09.536,69.536,1 LAP
57,4,11,1:09.641,69.641,1 LAP
57,5,33,1:08.279,68.279,5.058
57,6,27,1:11.071,71.071,1 LAP
57,7,77,1:09.249,69.249,7.851
57,8,18,1:09.338,69.338,1 LAP
57,9,3,1:08.610,68.61,1 LAP
57,10,44,1:08.449,68.449,19.813
57,11,23,1:09.299,69.299,1 LAP
57,12,5,1:07.923,67.923,24.640
57,13,8,1:08.987,68.987,1 LAP
57,14,88,1:10.964,70.964,2 LAPS
57,15,26,1:09.764,69.764,1 LAP
57,16,63,1:09.943,69.943,1 LAP
57,17,20,1:09.982,69.982,1 LAP
57,18,4,1:08.982,68.982,58.501
57,19,10,1:09.370,69.37,60.415
57,20,55,1:08.721,68.721,64.644
58,1,16,1:07.994,67.994,
58,2,7,1:09.126,69.126,1 LAP
58,3,99,1:09.051,69.051,1 LAP
58,4,33,1:07.766,67.766,4.830
58,5,11,1:10.684,70.684,1 LAP
58,6,27,1:09.295,69.295,1 LAP
58,7,77,1:09.169,69.169,9.026
58,8,18,1:09.288,69.288,1 LAP
58,9,3,1:08.634,68.634,1 LAP
58,10,44,1:08.184,68.184,20.003
58,11,23,1:09.372,69.372,1 LAP
58,12,5,1:07.896,67.896,24.542
58,13,8,1:09.159,69.159,1 LAP
58,14,88,1:11.352,71.352,2 LAPS
58,15,26,1:10.423,70.423,1 LAP
58,16,63,1:10.026,70.026,1 LAP
58,17,20,1:10.023,70.023,1 LAP
58,18,4,1:09.029,69.029,59.536
58,19,10,1:08.829,68.829,61.250
58,20,55,1:08.707,68.707,65.357
59,1,16,1:08.122,68.122,
59,2,7,1:09.137,69.137,1 LAP
59,3,33,1:08.079,68.079,4.787
59,4,99,1:10.697,70.697,1 LAP
59,5,11,1:09.481,69.481,1 LAP
59,6,77,1:09.059,69.059,9.963
59,7,27,1:11.280,71.28,1 LAP
59,8,18,1:09.323,69.323,1 LAP
59,9,3,1:08.677,68.677,1 LAP
59,10,44,1:08.230,68.23,20.111
59,11,5,1:08.016,68.016,24.436
59,12,23,1:10.436,70.436,1 LAP
59,13,8,1:09.047,69.047,1 LAP
59,14,26,1:09.498,69.498,1 LAP
59,15,88,1:12.159,72.159,2 LAPS
59,16,63,1:10.108,70.108,1 LAP
59,17,20,1:09.937,69.937,1 LAP
59,18,4,1:08.999,68.999,60.413
59,19,10,1:09.034,69.034,62.162
59,20,55,1:08.677,68.677,65.912
60,1,16,1:08.010,68.01,
60,2,33,1:07.475,67.475,4.252
60,3,7,1:10.419,70.419,1 LAP
60,4,99,1:09.325,69.325,1 LAP
60,5,11,1:09.200,69.2,1 LAP
60,6,77,1:09.081,69.081,11.034
60,7,27,1:09.248,69.248,1 LAP
60,8,18,1:09.355,69.355,1 LAP
60,9,3,1:08.675,68.675,1 LAP
60,10,44,1:08.495,68.495,20.596
60,11,5,1:07.775,67.775,24.201
60,12,23,1:08.946,68.946,1 LAP
60,13,8,1:09.191,69.191,1 LAP
60,14,26,1:10.094,70.094,1 LAP
60,15,88,1:11.650,71.65,2 LAPS
60,16,63,1:10.351,70.351,1 LAP
60,17,4,1:09.285,69.285,61.688
60,18,20,1:12.672,72.672,1 LAP
60,19,10,1:09.537,69.537,63.689
60,20,55,1:08.536,68.536,66.438
61,1,16,1:08.136,68.136,
61,2,33,1:07.750,67.75,3.866
61,3,7,1:09.433,69.433,1 LAP
61,4,99,1:09.536,69.536,1 LAP
61,5,11,1:09.599,69.599,1 LAP
61,6,77,1:09.095,69.095,11.993
61,7,27,1:09.598,69.598,1 LAP
61,8,18,1:09.313,69.313,1 LAP
61,9,3,1:08.815,68.815,1 LAP
61,10,44,1:08.885,68.885,21.345
61,11,5,1:08.028,68.028,24.093
61,12,23,1:09.184,69.184,1 LAP
61,13,8,1:09.373,69.373,1 LAP
61,14,26,1:10.093,70.093,1 LAP
61,15,88,1:11.345,71.345,2 LAPS
61,16,63,1:10.421,70.421,1 LAP
61,17,4,1:08.988,68.988,62.540
61,18,10,1:09.186,69.186,64.739
61,19,20,1:11.344,71.344,1 LAP
62,1,16,1:08.589,68.589,
62,2,55,1:12.406,72.406,1 LAP
62,3,33,1:07.784,67.784,3.061
62,4,7,1:09.509,69.509,1 LAP
62,5,99,1:09.630,69.63,1 LAP
62,6,11,1:09.573,69.573,1 LAP
62,7,77,1:09.149,69.149,12.553
62,8,27,1:09.328,69.328,1 LAP
62,9,18,1:09.444,69.444,1 LAP
62,10,3,1:09.183,69.183,1 LAP
62,11,44,1:08.603,68.603,21.359
62,12,5,1:07.676,67.676,23.180
62,13,23,1:09.219,69.219,1 LAP
62,14,8,1:09.289,69.289,1 LAP
62,15,26,1:10.054,70.054,1 LAP
62,16,88,1:11.368,71.368,2 LAPS
62,17,4,1:09.396,69.396,63.347
62,18,63,1:12.322,72.322,1 LAP
62,19,10,1:09.266,69.266,65.416
63,1,16,1:08.063,68.063,
63,2,20,1:12.523,72.523,2 LAPS
63,3,33,1:07.874,67.874,2.872
63,4,55,1:11.834,71.834,1 LAP
63,5,7,1:09.242,69.242,1 LAP
63,6,99,1:09.600,69.6,1 LAP
63,7,77,1:08.601,68.601,13.091
63,8,11,1:10.873,70.873,1 LAP
63,9,27,1:09.679,69.679,1 LAP
63,10,44,1:08.256,68.256,21.552
63,11,18,1:11.292,71.292,1 LAP
63,12,5,1:08.327,68.327,23.444
63,13,3,1:11.977,71.977,1 LAP
63,14,23,1:09.101,69.101,1 LAP
63,15,8,1:09.626,69.626,1 LAP
63,16,26,1:10.385,70.385,1 LAP
63,17,88,1:11.159,71.159,2 LAPS
63,18,4,1:09.085,69.085,64.369
63,19,10,1:08.790,68.79,66.143
64,1,16,1:08.531,68.531,
64,2,63,1:13.212,73.212,2 LAPS
64,3,33,1:07.592,67.592,1.933
64,4,55,1:10.341,70.341,1 LAP
64,5,20,1:15.952,75.952,PIT
64,6,7,1:09.404,69.404,1 LAP
64,7,99,1:09.466,69.466,1 LAP
64,8,77,1:08.937,68.937,13.497
64,9,11,1:09.577,69.577,1 LAP
64,10,27,1:09.492,69.492,1 LAP
64,11,44,1:08.254,68.254,21.275
64,12,5,1:08.045,68.045,22.958
64,13,18,1:10.193,70.193,1 LAP
64,14,3,1:09.448,69.448,1 LAP
64,15,23,1:09.074,69.074,1 LAP
64,16,8,1:09.308,69.308,1 LAP
64,17,26,1:10.405,70.405,1 LAP
64,18,88,1:11.239,71.239,2 LAPS
64,19,4,1:09.106,69.106,64.944
64,20,10,1:09.281,69.281,66.893
65,1,16,1:08.482,68.482,
65,2,33,1:07.605,67.605,1.056
65,3,63,1:12.204,72.204,2 LAPS
65,4,55,1:10.310,70.31,1 LAP
65,5,7,1:09.383,69.383,1 LAP
65,6,77,1:09.641,69.641,14.656
65,7,99,1:11.526,71.526,1 LAP
65,8,11,1:09.775,69.775,1 LAP
65,9,27,1:09.559,69.559,1 LAP
65,10,44,1:08.298,68.298,21.091
65,11,5,1:08.033,68.033,22.509
65,12,3,1:08.731,68.731,1 LAP
65,13,18,1:10.768,70.768,1 LAP
65,14,20,1:27.544,87.544,2 LAPS
65,15,23,1:09.121,69.121,1 LAP
65,16,8,1:09.490,69.49,1 LAP
65,17,26,1:10.342,70.342,1 LAP
65,18,88,1:11.339,71.339,2 LAPS
65,19,4,1:09.070,69.07,65.532
66,1,16,1:08.408,68.408,
66,2,33,1:07.911,67.911,0.559
66,3,10,1:11.746,71.746,1 LAP
66,4,63,1:10.353,70.353,2 LAPS
66,5,55,1:09.863,69.863,1 LAP
66,6,7,1:09.395,69.395,1 LAP
66,7,77,1:08.940,68.94,15.188
66,8,99,1:09.100,69.1,1 LAP
66,9,11,1:09.172,69.172,1 LAP
66,10,27,1:09.504,69.504,1 LAP
66,11,44,1:08.145,68.145,20.828
66,12,5,1:07.866,67.866,21.967
66,13,3,1:08.019,68.019,1 LAP
66,14,18,1:09.578,69.578,1 LAP
66,15,23,1:09.053,69.053,1 LAP
66,16,20,1:11.926,71.926,2 LAPS
66,17,8,1:09.002,69.002,1 LAP
66,18,26,1:09.787,69.787,1 LAP
66,19,88,1:11.171,71.171,2 LAPS
66,20,4,1:09.903,69.903,67.027
67,1,16,1:09.005,69.005,
67,2,33,1:08.981,68.981,0.535
67,3,10,1:09.464,69.464,1 LAP
67,4,63,1:10.367,70.367,2 LAPS
67,5,55,1:09.936,69.936,1 LAP
67,6,7,1:09.693,69.693,1 LAP
67,7,77,1:09.013,69.013,15.196
67,8,99,1:09.057,69.057,1 LAP
67,9,11,1:09.274,69.274,1 LAP
67,10,27,1:09.516,69.516,1 LAP
67,11,44,1:08.406,68.406,20.229
67,12,5,1:08.137,68.137,21.099
67,13,3,1:08.256,68.256,1 LAP
67,14,18,1:09.368,69.368,1 LAP
67,15,23,1:08.952,68.952,1 LAP
67,16,20,1:09.954,69.954,2 LAPS
67,17,8,1:09.596,69.596,1 LAP
67,18,26,1:10.169,70.169,1 LAP
67,19,4,1:08.771,68.771,66.793
68,1,16,1:09.213,69.213,
68,2,33,1:09.276,69.276,0.598
68,3,88,1:13.417,73.417,3 LAPS
68,4,10,1:10.109,70.109,1 LAP
68,5,63,1:10.486,70.486,2 LAPS
68,6,55,1:09.811,69.811,1 LAP
68,7,7,1:09.705,69.705,1 LAP
68,8,77,1:08.905,68.905,14.888
68,9,99,1:09.150,69.15,1 LAP
68,10,11,1:09.061,69.061,1 LAP
68,11,44,1:08.130,68.13,19.146
68,12,5,1:08.127,68.127,20.013
68,13,27,1:11.371,71.371,1 LAP
68,14,3,1:08.439,68.439,1 LAP
68,15,18,1:09.573,69.573,1 LAP
68,16,23,1:08.975,68.975,1 LAP
68,17,20,1:09.886,69.886,2 LAPS
68,18,8,1:09.263,69.263,1 LAP
68,19,26,1:10.453,70.453,1 LAP
68,20,4,1:08.874,68.874,66.454
69,1,33,1:08.176,68.176,
69,2,16,1:09.859,69.859,1.085
69,3,10,1:09.806,69.806,1 LAP
69,4,88,1:13.004,73.004,3 LAPS
69,5,63,1:10.301,70.301,2 LAPS
69,6,55,1:09.906,69.906,1 LAP
69,7,7,1:09.448,69.448,1 LAP
69,8,77,1:09.554,69.554,15.668
69,9,99,1:09.410,69.41,1 LAP
69,10,44,1:08.050,68.05,18.422
69,11,5,1:07.923,67.923,19.162
69,12,11,1:11.611,71.611,1 LAP
69,13,27,1:09.447,69.447,1 LAP
69,14,3,1:08.274,68.274,1 LAP
69,15,18,1:09.574,69.574,1 LAP
69,16,23,1:09.019,69.019,1 LAP
69,17,20,1:09.877,69.877,2 LAPS
69,18,8,1:09.266,69.266,1 LAP
69,19,26,1:10.600,70.6,1 LAP
69,20,4,1:08.699,68.699,66.379
70,1,33,1:07.944,67.944,
70,2,16,1:08.455,68.455,1.596
70,3,10,1:09.410,69.41,1 LAP
70,4,88,1:11.203,71.203,3 LAPS
70,5,63,1:10.492,70.492,2 LAPS
