lap_no,position,car_no,lap_time,lap_time_sec,gap
36,17,10,1:24.564,84.564,70.868
36,18,18,1:24.348,84.348,79.365
37,1,16,1:24.023,84.023,
37,2,44,1:24.027,84.027,0.654
37,3,77,1:23.371,83.371,3.715
37,4,5,1:24.383,84.383,1 LAP
37,5,63,1:24.991,84.991,1 LAP
37,6,20,1:24.496,84.496,1 LAP
37,7,3,1:25.039,85.039,30.675
37,8,7,1:25.888,85.888,1 LAP
37,9,88,1:27.053,87.053,1 LAP
37,10,8,1:27.702,87.702,1 LAP
37,11,27,1:24.891,84.891,48.087
37,12,23,1:23.861,83.861,55.801
37,13,99,1:25.010,85.01,61.070
37,14,11,1:24.515,84.515,61.632
37,15,33,1:23.414,83.414,66.161
37,16,4,1:24.380,84.38,70.351
37,17,10,1:24.564,84.564,71.409
37,18,18,1:24.290,84.29,79.632
38,1,16,1:23.705,83.705,
38,2,44,1:23.510,83.51,0.459
38,3,77,1:23.179,83.179,3.189
38,4,5,1:24.343,84.343,1 LAP
38,5,63,1:25.291,85.291,1 LAP
38,6,20,1:24.908,84.908,1 LAP
38,7,3,1:24.904,84.904,31.874
38,8,7,1:25.744,85.744,1 LAP
38,9,88,1:26.920,86.92,1 LAP
38,10,8,1:26.213,86.213,1 LAP
38,11,27,1:24.730,84.73,49.112
38,12,23,1:23.770,83.77,55.866
38,13,11,1:24.082,84.082,62.009
38,14,99,1:25.925,85.925,63.290
38,15,33,1:23.569,83.569,66.025
38,16,4,1:24.373,84.373,71.019
38,17,10,1:24.609,84.609,72.313
38,18,18,1:24.412,84.412,80.339
39,1,16,1:23.402,83.402,
39,2,44,1:23.756,83.756,0.813
39,3,77,1:23.173,83.173,2.960
39,4,5,1:24.549,84.549,1 LAP
39,5,63,1:25.071,85.071,1 LAP
39,6,20,1:24.443,84.443,1 LAP
39,7,3,1:25.012,85.012,33.484
39,8,7,1:25.728,85.728,1 LAP
39,9,88,1:26.709,86.709,1 LAP
39,10,8,1:27.249,87.249,1 LAP
39,11,27,1:24.291,84.291,50.001
39,12,23,1:23.867,83.867,56.331
39,13,11,1:24.290,84.29,62.897
39,14,99,1:25.120,85.12,65.008
39,15,33,1:23.407,83.407,66.030
39,16,4,1:24.712,84.712,72.329
39,17,10,1:24.579,84.579,73.490
39,18,18,1:24.225,84.225,81.162
40,1,16,1:23.777,83.777,
40,2,44,1:23.891,83.891,0.927
40,3,77,1:23.316,83.316,2.499
40,4,5,1:24.982,84.982,1 LAP
40,5,63,1:25.057,85.057,1 LAP
40,6,20,1:24.972,84.972,1 LAP
40,7,3,1:24.864,84.864,34.571
40,8,7,1:25.374,85.374,1 LAP
40,9,88,1:26.717,86.717,1 LAP
40,10,8,1:26.364,86.364,1 LAP
40,11,27,1:24.361,84.361,50.585
40,12,23,1:23.610,83.61,56.164
40,13,11,1:24.230,84.23,63.350
40,14,99,1:24.674,84.674,65.905
40,15,33,1:23.859,83.859,66.112
40,16,4,1:24.514,84.514,73.066
40,17,10,1:24.649,84.649,74.362
40,18,18,1:24.463,84.463,81.848
41,1,16,1:23.295,83.295,
41,2,44,1:23.360,83.36,0.992
41,3,77,1:23.016,83.016,2.220
41,4,5,1:25.743,85.743,1 LAP
41,5,63,1:24.934,84.934,1 LAP
41,6,20,1:24.899,84.899,1 LAP
41,7,3,1:24.765,84.765,36.041
41,8,7,1:25.338,85.338,1 LAP
41,9,27,1:24.351,84.351,51.641
41,10,88,1:27.613,87.613,1 LAP
41,11,8,1:27.788,87.788,1 LAP
41,12,23,1:23.596,83.596,56.465
41,13,11,1:24.031,84.031,64.086
41,14,33,1:23.143,83.143,65.960
41,15,99,1:25.597,85.597,68.207
41,16,4,1:24.500,84.5,74.271
41,17,10,1:24.508,84.508,75.575
42,1,16,1:23.723,83.723,
42,2,77,1:23.378,83.378,1.875
42,3,18,1:27.820,87.82,1 LAP
42,4,44,1:26.028,86.028,3.297
42,5,63,1:24.876,84.876,1 LAP
42,6,5,1:29.492,89.492,PIT
42,7,20,1:25.431,85.431,1 LAP
42,8,3,1:24.667,84.667,36.985
42,9,7,1:25.293,85.293,1 LAP
42,10,27,1:24.093,84.093,52.011
42,11,88,1:26.169,86.169,1 LAP
42,12,8,1:25.873,85.873,1 LAP
42,13,23,1:23.672,83.672,56.414
42,14,11,1:24.097,84.097,64.460
42,15,33,1:23.446,83.446,65.683
42,16,99,1:24.680,84.68,69.164
42,17,4,1:24.485,84.485,75.033
42,18,10,1:24.485,84.485,76.337
43,1,16,1:23.270,83.27,
43,2,77,1:23.011,83.011,1.616
43,3,44,1:23.813,83.813,3.840
43,4,18,1:26.899,86.899,1 LAP
43,5,63,1:25.032,85.032,1 LAP
43,6,20,1:25.411,85.411,1 LAP
43,7,3,1:24.635,84.635,38.350
43,8,5,1:44.643,104.643,1 LAP
43,9,7,1:24.958,84.958,1 LAP
43,10,27,1:23.813,83.813,52.554
43,11,23,1:23.520,83.52,56.664
43,12,88,1:27.245,87.245,1 LAP
43,13,8,1:27.306,87.306,1 LAP
43,14,11,1:24.007,84.007,65.197
43,15,33,1:23.607,83.607,66.020
43,16,99,1:24.631,84.631,70.525
43,17,4,1:24.265,84.265,76.028
43,18,10,1:24.558,84.558,77.625
44,1,16,1:23.273,83.273,
44,2,77,1:22.974,82.974,1.317
44,3,44,1:23.961,83.961,4.528
44,4,18,1:24.758,84.758,1 LAP
44,5,63,1:25.240,85.24,1 LAP
44,6,20,1:32.919,92.919,PIT
44,7,3,1:24.223,84.223,39.300
44,8,5,1:23.454,83.454,1 LAP
44,9,7,1:25.048,85.048,1 LAP
44,10,27,1:23.878,83.878,53.159
44,11,23,1:23.435,83.435,56.826
44,12,88,1:26.100,86.1,1 LAP
44,13,8,1:26.005,86.005,1 LAP
44,14,11,1:23.984,83.984,65.908
44,15,33,1:23.552,83.552,66.299
44,16,99,1:24.503,84.503,71.755
44,17,4,1:24.095,84.095,76.850
44,18,10,1:24.470,84.47,78.822
45,1,16,1:23.331,83.331,
45,2,77,1:23.078,83.078,1.064
45,3,44,1:23.574,83.574,4.771
45,4,18,1:24.466,84.466,1 LAP
45,5,63,1:24.974,84.974,1 LAP
45,6,3,1:24.504,84.504,40.473
45,7,5,1:24.031,84.031,1 LAP
45,8,7,1:25.266,85.266,1 LAP
45,9,27,1:23.943,83.943,53.771
45,10,23,1:23.364,83.364,56.859
45,11,8,1:25.389,85.389,1 LAP
45,12,11,1:24.781,84.781,67.358
45,13,33,1:24.786,84.786,67.754
45,14,99,1:24.759,84.759,73.183
45,15,88,1:39.222,99.222,PIT
45,16,4,1:24.427,84.427,77.946
45,17,10,1:24.528,84.528,80.019
46,1,16,1:23.349,83.349,
46,2,77,1:23.874,83.874,1.589
46,3,44,1:23.796,83.796,5.218
46,4,18,1:24.542,84.542,1 LAP
46,5,63,1:25.308,85.308,1 LAP
46,6,5,1:23.307,83.307,1 LAP
46,7,3,1:25.363,85.363,42.487
46,8,7,1:24.642,84.642,1 LAP
46,9,27,1:24.018,84.018,54.440
46,10,23,1:23.390,83.39,56.900
46,11,8,1:25.473,85.473,1 LAP
46,12,11,1:24.784,84.784,68.793
46,13,33,1:24.881,84.881,69.286
46,14,99,1:24.847,84.847,74.681
46,15,4,1:24.359,84.359,78.956
46,16,10,1:24.309,84.309,80.979
47,1,16,1:23.009,83.009,
47,2,77,1:22.859,82.859,1.439
47,3,44,1:24.125,84.125,6.334
47,4,18,1:24.450,84.45,1 LAP
47,5,88,1:45.306,105.306,2 LAPS
47,6,63,1:25.197,85.197,1 LAP
47,7,5,1:23.587,83.587,1 LAP
47,8,3,1:24.158,84.158,43.636
47,9,7,1:24.588,84.588,1 LAP
47,10,27,1:24.007,84.007,55.438
47,11,23,1:23.466,83.466,57.357
47,12,8,1:25.203,85.203,1 LAP
47,13,11,1:24.035,84.035,69.819
47,14,33,1:24.104,84.104,70.381
47,15,99,1:24.597,84.597,76.269
47,16,4,1:24.238,84.238,80.185
47,17,10,1:24.317,84.317,82.287
48,1,16,1:23.205,83.205,
48,2,77,1:23.137,83.137,1.371
48,3,44,1:24.101,84.101,7.230
48,4,18,1:24.612,84.612,1 LAP
48,5,88,1:25.367,85.367,2 LAPS
48,6,63,1:27.134,87.134,1 LAP
48,7,5,1:23.302,83.302,1 LAP
48,8,3,1:23.524,83.524,43.955
48,9,27,1:24.132,84.132,56.365
48,10,7,1:26.637,86.637,1 LAP
48,11,23,1:23.804,83.804,57.956
48,12,11,1:24.014,84.014,70.628
48,13,33,1:24.177,84.177,71.353
48,14,8,1:28.124,88.124,1 LAP
48,15,99,1:24.581,84.581,77.645
48,16,4,1:24.392,84.392,81.372
49,1,16,1:23.166,83.166,
49,2,77,1:23.070,83.07,1.275
49,3,10,1:27.694,87.694,1 LAP
49,4,44,1:28.687,88.687,PIT
49,5,18,1:24.671,84.671,1 LAP
49,6,88,1:24.989,84.989,2 LAPS
49,7,63,1:25.450,85.45,1 LAP
49,8,5,1:23.255,83.255,1 LAP
49,9,3,1:23.803,83.803,44.592
49,10,27,1:24.061,84.061,57.260
49,11,23,1:23.756,83.756,58.546
49,12,7,1:25.725,85.725,1 LAP
49,13,11,1:23.971,83.971,71.433
49,14,33,1:24.037,84.037,72.224
49,15,8,1:25.430,85.43,1 LAP
49,16,99,1:24.933,84.933,79.412
49,17,4,1:24.379,84.379,82.585
50,1,16,1:23.679,83.679,
50,2,77,1:22.971,82.971,0.567
50,3,10,1:24.423,84.423,1 LAP
50,4,18,1:24.855,84.855,1 LAP
50,5,88,1:25.261,85.261,2 LAPS
50,6,44,1:44.537,104.537,33.609
50,7,63,1:25.741,85.741,1 LAP
50,8,5,1:23.025,83.025,1 LAP
50,9,3,1:23.919,83.919,44.832
50,10,27,1:23.835,83.835,57.416
50,11,23,1:23.803,83.803,58.670
50,12,7,1:24.483,84.483,1 LAP
50,13,11,1:24.089,84.089,71.843
50,14,33,1:23.988,83.988,72.533
50,15,8,1:25.145,85.145,1 LAP
50,16,99,1:24.549,84.549,80.282
51,1,16,1:23.145,83.145,
51,2,77,1:23.816,83.816,1.238
51,3,4,1:27.441,87.441,1 LAP
51,4,10,1:24.268,84.268,1 LAP
51,5,18,1:24.552,84.552,1 LAP
51,6,88,1:25.603,85.603,2 LAPS
51,7,44,1:21.779,81.779,32.243
51,8,63,1:25.393,85.393,1 LAP
51,9,5,1:22.799,82.799,1 LAP
51,10,3,1:23.948,83.948,45.635
51,11,27,1:23.742,83.742,58.013
51,12,23,1:23.600,83.6,59.125
51,13,7,1:25.233,85.233,1 LAP
51,14,11,1:23.917,83.917,72.615
51,15,33,1:23.756,83.756,73.144
51,16,8,1:25.514,85.514,1 LAP
51,17,99,1:24.819,84.819,81.956
52,1,16,1:23.426,83.426,
52,2,77,1:22.961,82.961,0.773
52,3,4,1:24.322,84.322,1 LAP
52,4,10,1:23.885,83.885,1 LAP
52,5,18,1:24.623,84.623,1 LAP
52,6,88,1:25.010,85.01,2 LAPS
52,7,44,1:24.122,84.122,32.939
52,8,63,1:24.842,84.842,1 LAP
52,9,5,1:22.958,82.958,1 LAP
52,10,3,1:23.562,83.562,45.771
52,11,27,1:23.659,83.659,58.246
52,12,23,1:23.654,83.654,59.353
52,13,7,1:25.106,85.106,1 LAP
52,14,11,1:24.105,84.105,73.294
52,15,33,1:24.121,84.121,73.839
52,16,8,1:25.831,85.831,1 LAP
53,1,16,1:23.722,83.722,
53,2,77,1:23.784,83.784,0.835
53,3,99,1:28.100,88.1,1 LAP
53,4,4,1:24.044,84.044,1 LAP
53,5,10,1:24.025,84.025,1 LAP
53,6,18,1:24.614,84.614,1 LAP
53,7,88,1:25.017,85.017,2 LAPS
53,8,44,1:25.982,85.982,35.199
53,9,5,1:22.912,82.912,1 LAP
53,10,63,1:25.814,85.814,1 LAP
53,11,3,1:23.466,83.466,45.515
53,12,27,1:23.641,83.641,58.165
53,13,23,1:23.684,83.684,59.315
53,14,7,1:24.419,84.419,1 LAP
53,15,11,1:24.230,84.23,73.802
53,16,33,1:24.375,84.375,74.492
53,17,8,1:26.520,86.52,1 LAP
