lap_no,position,car_no,lap_time,lap_time_sec,gap
40,9,99,1:32.505,92.505,33.787
40,10,26,1:31.982,91.982,35.801
40,11,8,1:31.923,91.923,38.399
40,12,20,1:34.390,94.39,41.447
40,13,18,1:35.582,95.582,70.414
40,14,63,1:40.117,100.117,73.412
41,1,33,1:43.455,103.455,PIT
41,2,88,1:45.473,105.473,1 LAP
41,3,77,1:48.199,108.199,14.498
41,4,44,1:47.201,107.201,15.492
41,5,23,1:51.858,111.858,30.034
41,6,55,1:53.458,113.458,34.329
41,7,10,1:53.579,113.579,37.375
41,8,5,1:54.838,114.838,PIT
41,9,7,1:55.457,115.457,44.199
41,10,99,1:55.278,115.278,45.610
41,11,26,1:55.233,115.233,47.579
41,12,8,1:57.482,117.482,PIT
41,13,20,1:58.236,118.236,56.228
41,14,18,2:03.794,123.794,PIT
41,15,63,2:01.647,121.647,PIT
41,16,88,1:58.525,118.525,119.873
42,1,33,2:17.795,137.795,
42,2,77,2:04.768,124.768,1.471
42,3,44,2:04.405,124.405,2.102
42,4,23,2:01.755,121.755,13.994
42,5,55,2:00.893,120.893,17.427
42,6,10,2:00.200,120.2,19.780
42,7,7,1:59.503,119.503,25.907
42,8,99,1:59.362,119.362,27.177
42,9,26,1:59.503,119.503,29.287
42,10,5,2:11.163,131.163,31.331
42,11,20,2:01.998,121.998,PIT
42,12,8,2:12.543,132.543,47.174
42,13,63,1:46.583,106.583,60.392
42,14,18,1:48.841,108.841,61.799
42,15,88,1:36.156,96.156,78.234
43,1,33,2:07.412,127.412,
43,2,77,2:07.394,127.394,1.453
43,3,44,2:07.879,127.879,2.569
43,4,23,1:57.296,117.296,3.878
43,5,55,1:55.192,115.192,5.207
43,6,10,1:54.444,114.444,6.812
43,7,7,1:49.345,109.345,7.840
43,8,99,1:48.661,108.661,8.426
43,9,26,1:48.024,108.024,9.899
43,10,5,1:47.306,107.306,11.225
43,11,8,1:35.036,95.036,14.798
43,12,20,1:52.486,112.486,25.505
43,13,63,1:34.683,94.683,27.663
43,14,18,1:34.450,94.45,28.837
43,15,88,1:37.060,97.06,47.882
44,1,33,1:58.571,118.571,
44,2,77,1:58.808,118.808,1.690
44,3,44,1:59.245,119.245,3.243
44,4,23,1:58.422,118.422,3.729
44,5,55,1:58.225,118.225,4.861
44,6,10,1:57.304,117.304,5.545
44,7,7,1:57.626,117.626,6.895
44,8,99,1:58.036,118.036,7.891
44,9,26,1:57.467,117.467,8.795
44,10,5,1:57.124,117.124,9.778
44,11,8,1:55.266,115.266,11.493
44,12,20,1:45.431,105.431,12.365
44,13,63,1:44.657,104.657,13.749
44,14,18,1:48.685,108.685,PIT
44,15,88,1:37.810,97.81,27.121
45,1,33,2:02.356,122.356,
45,2,77,2:02.315,122.315,1.649
45,3,44,2:01.769,121.769,2.656
45,4,23,2:01.829,121.829,3.202
45,5,55,2:01.071,121.071,3.576
45,6,10,2:01.004,121.004,4.193
45,7,7,2:00.280,120.28,4.819
45,8,99,2:00.479,120.479,6.014
45,9,5,1:58.984,118.984,6.406
45,10,8,1:57.852,117.852,6.989
45,11,63,1:57.496,117.496,8.889
45,12,26,2:03.125,123.125,PIT
45,13,88,1:46.041,106.041,10.806
45,14,20,2:01.437,121.437,PIT
45,15,18,1:54.972,114.972,11.567
46,1,33,1:26.240,86.24,PIT
46,2,44,1:27.548,87.548,3.964
46,3,77,1:30.493,90.493,PIT
46,4,7,1:28.201,88.201,6.780
46,5,5,1:27.031,87.031,7.197
46,6,55,1:31.802,91.802,PIT
46,7,99,1:29.574,89.574,9.348
46,8,10,1:32.371,92.371,PIT
46,9,23,1:34.962,94.962,PIT
46,10,63,1:29.774,89.774,12.423
46,11,18,1:27.893,87.893,13.220
46,12,8,1:32.974,92.974,PIT
46,13,26,1:39.522,99.522,22.846
46,14,88,1:38.969,98.969,PIT
46,15,20,1:42.470,102.47,27.676
47,1,44,1:31.518,91.518,PIT
47,2,7,1:31.536,91.536,PIT
47,3,5,1:31.812,91.812,PIT
47,4,18,1:25.956,85.956,3.694
47,5,33,1:39.704,99.704,4.222
47,6,99,1:33.035,93.035,PIT
47,7,26,1:21.430,81.43,8.794
47,8,77,1:42.431,102.431,12.851
47,9,63,1:36.238,96.238,PIT
47,10,55,1:40.413,100.413,14.069
47,11,20,1:23.384,83.384,15.578
47,12,10,1:42.698,102.698,17.540
47,13,23,1:41.618,101.618,18.060
47,14,8,1:44.412,104.412,22.653
47,15,88,1:44.811,104.811,32.864
48,1,33,1:20.306,80.306,
48,2,18,1:22.504,82.504,1.670
48,3,26,1:20.031,80.031,4.297
48,4,77,1:20.649,80.649,8.972
48,5,55,1:20.571,80.571,10.112
48,6,20,1:21.214,81.214,12.264
48,7,23,1:20.262,80.262,13.794
48,8,10,1:21.700,81.7,14.712
48,9,5,1:38.078,98.078,17.077
48,10,8,1:20.969,80.969,19.094
48,11,7,1:42.126,102.126,20.432
48,12,44,1:48.085,108.085,23.557
48,13,99,1:48.694,108.694,31.067
48,14,63,1:43.736,103.736,32.387
48,15,88,1:24.796,84.796,33.132
49,1,33,1:18.386,78.386,
49,2,18,1:20.543,80.543,3.827
49,3,26,1:19.362,79.362,5.273
49,4,77,1:19.339,79.339,9.925
49,5,55,1:19.733,79.733,11.459
49,6,20,1:20.622,80.622,14.500
49,7,23,1:19.544,79.544,14.952
49,8,10,1:19.132,79.132,15.458
49,9,5,1:18.592,78.592,17.283
49,10,8,1:19.943,79.943,20.651
49,11,7,1:20.170,80.17,22.216
49,12,44,1:19.219,79.219,24.390
49,13,99,1:18.659,78.659,31.340
49,14,63,1:20.875,80.875,34.876
49,15,88,1:21.950,81.95,36.696
50,1,33,1:18.157,78.157,
50,2,18,1:22.252,82.252,7.922
50,3,26,1:21.236,81.236,8.352
50,4,77,1:18.503,78.503,10.271
50,5,55,1:18.985,78.985,12.287
50,6,23,1:19.223,79.223,16.018
50,7,20,1:21.112,81.112,17.455
50,8,10,1:20.684,80.684,17.985
50,9,5,1:19.527,79.527,18.653
50,10,8,1:19.262,79.262,21.756
50,11,7,1:19.063,79.063,23.122
50,12,44,1:20.809,80.809,27.042
50,13,99,1:17.643,77.643,30.826
50,14,63,1:20.416,80.416,37.135
50,15,88,1:20.813,80.813,39.352
51,1,33,1:18.145,78.145,
51,2,26,1:18.943,78.943,9.150
51,3,18,1:21.061,81.061,10.838
51,4,77,1:19.434,79.434,11.560
51,5,55,1:18.599,78.599,12.741
51,6,23,1:18.744,78.744,16.617
51,7,5,1:17.590,77.59,18.098
51,8,20,1:20.708,80.708,20.018
51,9,10,1:20.683,80.683,20.523
51,10,8,1:19.437,79.437,23.048
51,11,7,1:18.963,78.963,23.940
51,12,44,1:18.819,78.819,27.716
51,13,99,1:17.861,77.861,30.542
51,14,88,1:19.892,79.892,41.099
51,15,63,1:24.268,84.268,43.258
52,1,33,1:18.018,78.018,
52,2,26,1:18.618,78.618,9.750
52,3,18,1:19.443,79.443,12.263
52,4,77,1:19.407,79.407,12.949
52,5,55,1:18.995,78.995,13.718
52,6,23,1:19.049,79.049,17.648
52,7,5,1:18.499,78.499,18.579
52,8,10,1:18.243,78.243,20.748
52,9,20,1:20.444,80.444,22.444
52,10,8,1:18.857,78.857,23.887
52,11,7,1:18.788,78.788,24.710
52,12,44,1:17.949,77.949,27.647
52,13,99,1:18.097,78.097,30.621
52,14,88,1:20.376,80.376,43.457
52,15,63,1:19.952,79.952,45.192
53,1,33,1:17.982,77.982,
53,2,26,1:18.449,78.449,10.217
53,3,18,1:18.816,78.816,13.097
53,4,77,1:18.774,78.774,13.741
53,5,55,1:18.843,78.843,14.579
53,6,23,1:18.413,78.413,18.079
53,7,5,1:18.273,78.273,18.870
53,8,10,1:19.221,79.221,21.987
53,9,20,1:22.046,82.046,26.508
53,10,8,1:20.812,80.812,26.717
53,11,7,1:20.156,80.156,26.884
53,12,99,1:18.572,78.572,31.211
53,13,88,1:20.949,80.949,46.424
53,14,44,1:37.709,97.709,PIT
53,15,63,1:20.805,80.805,48.015
54,1,33,1:18.406,78.406,
54,2,26,1:18.072,78.072,9.883
54,3,18,1:18.314,78.314,13.005
54,4,77,1:18.272,78.272,13.607
54,5,55,1:18.342,78.342,14.515
54,6,5,1:17.045,77.045,17.509
54,7,23,1:18.936,78.936,18.609
54,8,10,1:20.596,80.596,24.177
54,9,8,1:18.927,78.927,27.238
54,10,7,1:19.526,79.526,28.004
54,11,20,1:22.134,82.134,30.236
54,12,99,1:18.464,78.464,31.269
54,13,88,1:21.300,81.3,49.318
54,14,63,1:21.105,81.105,50.714
54,15,44,1:37.870,97.87,66.838
55,1,33,1:17.912,77.912,
55,2,26,1:18.380,78.38,10.351
55,3,18,1:18.346,78.346,13.439
55,4,77,1:18.405,78.405,14.100
55,5,55,1:18.485,78.485,15.088
55,6,5,1:17.664,77.664,17.261
55,7,23,1:18.461,78.461,19.158
55,8,10,1:18.384,78.384,24.649
55,9,7,1:17.746,77.746,27.838
55,10,8,1:20.054,80.054,29.380
55,11,20,1:20.119,80.119,32.443
55,12,99,1:19.710,79.71,33.067
55,13,88,1:20.655,80.655,52.061
55,14,63,1:20.906,80.906,53.708
55,15,44,1:19.249,79.249,68.175
56,1,33,1:17.864,77.864,
56,2,26,1:18.735,78.735,11.222
56,3,18,1:18.333,78.333,13.908
56,4,77,1:18.325,78.325,14.561
56,5,55,1:19.044,79.044,16.268
56,6,5,1:17.723,77.723,17.120
56,7,23,1:17.871,77.871,19.165
56,8,10,1:17.495,77.495,24.280
56,9,7,1:18.432,78.432,28.406
56,10,8,1:19.376,79.376,30.892
56,11,99,1:18.039,78.039,33.242
56,12,20,1:21.033,81.033,35.612
56,13,88,1:30.070,90.07,64.267
56,14,63,1:29.423,89.423,65.267
56,15,44,1:38.634,98.634,PIT
57,1,33,1:46.780,106.78,
57,2,26,1:45.963,105.963,10.405
57,3,18,1:46.722,106.722,13.850
57,4,55,1:47.886,107.886,17.374
57,5,5,1:47.711,107.711,18.051
57,6,23,1:49.453,109.453,21.838
57,7,10,1:51.383,111.383,28.883
57,8,7,1:54.114,114.114,35.740
57,9,8,1:56.265,116.265,40.377
57,10,99,1:56.613,116.613,43.075
57,11,20,1:59.755,119.755,PIT
57,12,88,2:00.067,120.067,PIT
57,13,63,2:03.258,123.258,PIT
57,14,44,2:09.215,129.215,111.380
58,1,33,2:04.908,124.908,
58,2,26,1:59.633,119.633,5.130
58,3,18,1:59.852,119.852,8.794
58,4,55,1:59.746,119.746,12.212
58,5,5,2:00.494,120.494,13.637
58,6,23,1:58.948,118.948,15.878
58,7,10,1:58.728,118.728,22.703
58,8,7,1:59.400,119.4,30.232
58,9,8,1:58.151,118.151,33.620
58,10,99,1:58.467,118.467,36.634
58,11,20,2:11.660,131.66,55.339
58,12,88,1:45.408,105.408,58.054
58,13,63,1:43.798,103.798,60.635
58,14,44,1:20.014,80.014,66.486
59,1,33,2:10.518,130.518,
59,2,26,2:06.313,126.313,0.925
59,3,18,2:03.523,123.523,1.799
59,4,55,2:00.631,120.631,2.325
59,5,5,1:59.763,119.763,2.882
59,6,23,1:57.786,117.786,3.146
59,7,10,1:51.517,111.517,3.702
59,8,7,1:44.385,104.385,4.099
59,9,8,1:41.408,101.408,4.510
59,10,99,1:38.882,98.882,4.998
59,11,20,1:21.428,81.428,6.249
59,12,88,1:22.534,82.534,10.070
59,13,63,1:21.341,81.341,11.458
59,14,44,1:17.869,77.869,13.837
60,1,33,1:17.121,77.121,
60,2,26,1:17.751,77.751,1.555
60,3,18,1:18.253,78.253,2.931
60,4,5,1:17.850,77.85,3.611
60,5,55,1:19.240,79.24,4.444
60,6,23,1:19.699,79.699,5.724
60,7,10,1:19.611,79.611,6.192
60,8,7,1:20.032,80.032,7.010
60,9,8,1:20.821,80.821,8.210
60,10,99,1:20.907,80.907,8.784
60,11,20,1:20.299,80.299,9.427
60,12,88,1:19.563,79.563,12.512
60,13,63,1:19.300,79.3,13.637
60,14,44,1:17.485,77.485,14.201
61,1,33,1:16.645,76.645,
61,2,26,1:17.708,77.708,2.618
61,3,18,1:17.831,77.831,4.117
61,4,5,1:17.741,77.741,4.707
61,5,55,1:18.205,78.205,6.004
61,6,23,1:17.934,77.934,7.013
61,7,10,1:18.188,78.188,7.735
61,8,7,1:18.243,78.243,8.608
61,9,8,1:18.837,78.837,10.402
61,10,99,1:18.857,78.857,10.996
61,11,20,1:19.423,79.423,12.205
61,12,88,1:19.651,79.651,15.518
61,13,44,1:18.538,78.538,16.094
61,14,63,1:20.961,80.961,17.953
62,1,33,1:16.652,76.652,
62,2,26,1:18.099,78.099,4.065
62,3,5,1:16.823,76.823,4.878
62,4,18,1:18.888,78.888,6.353
62,5,55,1:17.949,77.949,7.301
62,6,23,1:17.998,77.998,8.359
62,7,7,1:17.941,77.941,9.897
62,8,99,1:17.507,77.507,11.851
62,9,8,1:19.992,79.992,13.742
62,10,20,1:19.323,79.323,14.876
62,11,44,1:17.678,77.678,17.120
62,12,88,1:20.691,80.691,19.557
62,13,63,1:19.813,79.813,21.114
63,1,33,1:17.339,77.339,
63,2,5,1:16.794,76.794,4.333
63,3,26,1:18.710,78.71,5.436
63,4,18,1:17.867,77.867,6.881
63,5,55,1:17.841,77.841,7.803
63,6,23,1:17.850,77.85,8.870
63,7,7,1:18.021,78.021,10.579
63,8,99,1:18.059,78.059,12.571
63,9,8,1:18.970,78.97,15.373
63,10,20,1:19.062,79.062,16.599
63,11,44,1:17.866,77.866,17.647
63,12,88,1:20.057,80.057,22.275
63,13,63,1:19.705,79.705,23.480
64,1,33,1:17.346,77.346,
64,2,5,1:20.346,80.346,7.333
64,3,26,1:20.215,80.215,8.305
64,4,18,1:19.431,79.431,8.966
64,5,55,1:19.126,79.126,9.583
64,6,23,1:18.528,78.528,10.052
64,7,7,1:18.981,78.981,12.214
64,8,99,1:18.624,78.624,13.849
64,9,8,1:18.811,78.811,16.838
64,10,20,1:19.512,79.512,18.765
64,11,44,1:19.366,79.366,19.667
64,12,88,1:20.058,80.058,24.987
64,13,63,1:20.270,80.27,26.404
